idno,cntry,dweight,pspwght,pweight,anweight,left_right,gender_ineq,anti_lgbt,eurosceptic,anti_immigration,anti_egalitarian,benefits_harm_economy,benefits_harm_society,welfare_chauvinism,anti_interventionism,anti_benefits_lowinc,anti_benefits_parents,anti_edu_spending,anti_basic_income,anti_climate_tax,anti_climate_renew,anti_climate_ban,climate_skeptic,authoritarian,anti_libertarian
273,CH,1.0,0.959826,0.46493992,0.44626144,0.5,0.5,0.75,,0.3333333333333333,0.3333333333333333,0.5,0.25,0.6666666666666666,0.5666666666666667,0.5,,0.5,0.25,0.5,0.25,0.25,0.25,0.56,0.56
275,CH,1.0,0.89009076,0.46493992,0.41383874,0.6,0.25,0.5,0.1,0.4444444444444444,0.4166666666666667,0.5,0.375,0.3333333333333333,0.23333333333333336,0.75,0.75,0.75,0.25,0.75,0.25,0.5,0.5,0.9199999999999999,0.16
280,CH,1.0,0.89009076,0.46493992,0.41383874,0.2,0.25,0.5,0.8,0.3333333333333333,0.5833333333333334,0.5,0.75,0.6666666666666666,0.19999999999999998,0.5,,,0.0,0.0,0.0,0.0,0.75,0.56,0.28
284,CH,1.0,1.0223814,0.46493992,0.47534594,0.7,0.25,0.75,0.0,0.5555555555555555,0.4166666666666667,0.0,0.0,,0.09999999999999999,1.0,0.25,0.25,0.25,0.5,0.25,0.75,0.75,0.64,0.24
295,CH,1.0,1.1601164,0.46493992,0.5393844,,0.5,0.3333333333333333,0.2,0.6666666666666666,0.6666666666666666,0.5,0.25,0.3333333333333333,0.7333333333333334,0.75,0.5,0.75,0.25,0.75,0.5,0.5,0.5,0.56,0.4800000000000001
299,CH,1.0,1.1027962,0.46493992,0.512734,0.5,0.0,0.6666666666666666,0.5,0.4444444444444444,0.6666666666666666,0.375,0.875,0.3333333333333333,0.3333333333333333,0.25,0.5,0.5,0.0,0.25,0.25,0.25,0.25,0.52,0.48
306,CH,1.0,0.9721009,0.46493992,0.45196852,0.5,0.0,0.4166666666666667,0.4,0.4444444444444444,0.6666666666666666,0.5,0.5,0.0,0.6333333333333333,0.5,,,0.5,0.5,0.25,0.25,0.5,0.64,0.4
307,CH,1.0,1.0223814,0.46493992,0.47534594,0.8,0.0,0.3333333333333333,1.0,0.1111111111111111,0.5833333333333334,0.75,0.375,,0.6666666666666666,0.25,0.25,0.25,0.0,0.25,0.0,0.0,0.25,0.9199999999999999,0.31999999999999995
314,CH,1.0,0.8997774,0.46493992,0.41834244,,0.75,0.5833333333333334,0.5,0.7777777777777777,0.5833333333333334,0.5,0.125,0.3333333333333333,0.3666666666666667,0.5,0.5,0.5,0.5,1.0,0.75,0.75,0.5,0.8400000000000001,0.27999999999999997
316,CH,1.0,1.0223814,0.46493992,0.47534594,0.5,0.25,0.5833333333333334,0.5,0.4444444444444444,0.75,0.5,0.75,0.3333333333333333,0.16666666666666666,0.75,0.75,0.75,0.5,0.25,0.0,0.0,0.5,0.6,0.2
319,CH,1.0,0.9878304,0.46493992,0.4592818,0.3,0.25,0.5833333333333334,0.3,0.2222222222222222,0.4166666666666667,0.5,0.625,0.3333333333333333,0.2333333333333333,0.5,0.75,0.5,0.5,0.25,0.25,0.25,0.25,0.8,0.36
323,CH,1.0,1.1601164,0.46493992,0.5393844,0.8,0.25,0.3333333333333333,0.4,0.5555555555555555,0.75,0.375,0.25,0.3333333333333333,0.3333333333333333,0.75,0.5,0.5,0.25,0.25,0.25,0.25,0.25,0.52,0.43999999999999995
329,CH,1.0,1.0013424,0.46493992,0.46556407,0.2,1.0,0.5,0.2,0.2222222222222222,0.5833333333333334,0.5,0.375,0.6666666666666666,0.5666666666666667,0.5,0.5,0.5,0.0,0.5,0.5,0.5,0.75,0.8,0.6
331,CH,1.0,0.8660119,0.46493992,0.4026435,0.3,0.0,0.4166666666666667,0.7,0.3333333333333333,0.4166666666666667,0.5,0.75,0.3333333333333333,0.26666666666666666,0.5,0.5,0.5,0.25,0.75,0.0,0.25,0.25,0.4,0.2
335,CH,1.0,1.1027962,0.46493992,0.512734,0.4,0.75,0.4166666666666667,0.5,0.4444444444444444,0.5833333333333334,0.5,0.25,0.3333333333333333,0.16666666666666666,0.25,0.5,0.5,0.0,0.75,0.5,0.0,0.5,0.76,0.16
337,CH,1.0,0.8660119,0.46493992,0.4026435,0.5,0.25,0.5,0.5,0.3333333333333333,0.4166666666666667,0.25,0.75,0.3333333333333333,0.39999999999999997,0.75,0.75,0.75,0.25,0.25,0.25,0.75,0.25,0.68,0.31999999999999995
341,CH,1.0,0.8997774,0.46493992,0.41834244,0.7,0.0,0.4166666666666667,1.0,0.3333333333333333,0.5833333333333334,0.375,0.75,0.3333333333333333,0.3666666666666667,0.75,0.75,0.5,0.0,0.75,0.25,0.75,0.5,0.48,0.2
342,CH,1.0,1.0013424,0.46493992,0.46556407,0.4,0.25,0.4166666666666667,0.8,0.5555555555555555,0.4166666666666667,0.5,0.75,0.3333333333333333,0.2333333333333333,0.75,0.5,0.5,0.25,0.75,0.25,0.25,0.5,0.5599999999999999,0.36
354,CH,1.0,1.2656994,0.46493992,0.58847415,0.7,0.5,0.5833333333333334,0.6,0.4444444444444444,0.5,0.625,0.375,0.6666666666666666,0.26666666666666666,0.75,0.75,0.5,0.25,0.5,0.25,0.25,0.5,0.64,0.27999999999999997
356,CH,1.0,1.1027962,0.46493992,0.512734,,0.0,0.5833333333333334,0.0,0.3333333333333333,0.5833333333333334,0.5,0.25,0.3333333333333333,0.3333333333333333,0.25,0.5,0.5,0.5,0.5,0.5,0.0,0.5,0.8799999999999999,0.2
360,CH,1.0,1.1027962,0.46493992,0.512734,0.8,0.75,,0.0,1.0,0.5833333333333334,0.75,0.5,0.6666666666666666,0.3333333333333333,0.75,0.25,0.5,0.5,0.75,0.75,0.75,0.0,0.68,0.4800000000000001
365,CH,1.0,0.20628893,0.46493992,0.09591196,1.0,0.5,0.5833333333333334,0.1,0.8888888888888888,0.3333333333333333,0.375,0.0,,0.4000000000000001,0.25,1.0,1.0,0.0,0.25,0.25,0.25,0.25,0.48,0.64
366,CH,1.0,1.0909243,0.46493992,0.50721425,0.4,0.0,0.4166666666666667,0.5,0.4444444444444444,0.4166666666666667,0.5,0.75,0.3333333333333333,0.20000000000000004,1.0,0.75,0.75,0.5,0.25,0.0,0.0,0.25,0.44000000000000006,0.31999999999999995
370,CH,1.0,0.78312695,0.46493992,0.36410698,0.6,0.25,0.6666666666666666,0.8,0.3333333333333333,0.5,0.5,0.375,0.3333333333333333,0.3666666666666667,0.5,0.5,0.5,0.0,0.25,0.75,0.25,0.25,0.68,0.24000000000000005
374,CH,1.0,1.0223814,0.46493992,0.47534594,0.5,0.25,,0.0,0.3333333333333333,0.5833333333333334,0.5,0.375,0.0,0.4000000000000001,0.75,,0.5,0.25,0.5,0.25,0.5,0.5,0.96,0.27999999999999997
377,CH,1.0,1.1027962,0.46493992,0.512734,0.2,0.0,0.4166666666666667,0.5,0.3333333333333333,0.5833333333333334,0.5,0.375,0.6666666666666666,0.3666666666666667,0.5,0.75,0.5,0.5,0.25,0.25,0.25,0.5,0.68,0.36
378,CH,1.0,1.0097146,0.46493992,0.46945664,0.5,0.0,0.5,0.5,0.3333333333333333,0.6666666666666666,0.375,0.375,0.3333333333333333,0.20000000000000004,0.5,0.75,0.5,0.25,0.5,0.25,0.0,0.5,0.8400000000000001,0.16
380,CH,1.0,1.0909243,0.46493992,0.50721425,0.9,0.75,0.5833333333333334,0.6,0.5555555555555555,0.4166666666666667,0.375,0.25,0.3333333333333333,0.3666666666666667,0.75,0.75,0.75,0.5,,0.0,0.0,0.5,0.4,0.31999999999999995
392,CH,1.0,0.8997774,0.46493992,0.41834244,0.0,0.0,,0.1,0.3333333333333333,0.75,0.25,0.125,0.6666666666666666,0.6666666666666666,1.0,1.0,0.25,0.0,0.75,0.0,0.5,0.5,1.0,0.24
393,CH,1.0,0.8725843,0.46493992,0.40569928,1.0,0.25,0.75,0.1,0.7777777777777777,0.6666666666666666,0.5,0.375,0.3333333333333333,0.36666666666666664,0.5,1.0,0.5,,1.0,0.25,1.0,0.75,0.76,0.27999999999999997
394,CH,1.0,0.8660119,0.46493992,0.4026435,0.0,0.25,0.5,0.5,0.0,0.3333333333333333,0.375,0.75,1.0,0.13333333333333333,0.5,0.5,0.5,,0.0,0.0,0.0,0.25,0.24000000000000005,0.16
398,CH,1.0,0.89009076,0.46493992,0.41383874,0.8,0.75,0.5833333333333334,0.6,0.4444444444444444,0.5833333333333334,0.5,0.375,0.3333333333333333,0.3333333333333333,0.5,0.75,0.5,0.25,0.0,0.0,0.0,0.5,0.72,0.12
401,CH,1.0,1.1027962,0.46493992,0.512734,0.5,0.0,0.75,0.0,0.7777777777777777,0.6666666666666666,0.375,0.0,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,,1.0,,1.0,0.5,0.76,0.16
402,CH,1.0,0.8660119,0.46493992,0.4026435,0.8,0.0,0.3333333333333333,0.5,0.5555555555555555,0.5,0.375,0.5,0.3333333333333333,0.3333333333333333,0.75,0.5,0.5,0.0,0.0,0.25,0.25,0.0,0.8800000000000001,0.12000000000000002
404,CH,1.0,1.0034146,0.46493992,0.46652752,0.5,0.0,0.5,0.5,0.3333333333333333,0.4166666666666667,0.5,0.25,0.0,0.20000000000000004,0.5,0.75,0.5,0.25,0.5,0.0,0.0,0.5,0.8400000000000001,0.31999999999999995
408,CH,1.0,0.89009076,0.46493992,0.41383874,0.3,0.25,0.5,0.8,0.0,0.5,0.625,0.75,0.3333333333333333,0.39999999999999997,0.75,0.5,0.75,0.5,0.25,0.25,0.75,0.25,0.64,0.24
411,CH,1.0,1.1860121,0.46493992,0.5514244,0.5,0.25,0.4166666666666667,0.2,0.0,0.5,0.375,0.75,1.0,0.46666666666666673,0.75,0.5,0.5,0.5,0.25,0.25,0.0,0.25,0.44000000000000006,0.52
413,CH,1.0,0.8997774,0.46493992,0.41834244,0.4,0.5,0.5833333333333334,0.5,0.5555555555555555,0.4166666666666667,0.375,0.75,0.6666666666666666,0.2333333333333333,0.5,0.75,1.0,0.5,0.25,0.0,0.0,0.25,0.76,0.44000000000000006
417,CH,1.0,0.959826,0.46493992,0.44626144,0.3,0.75,0.75,0.4,0.0,0.6666666666666666,0.5,0.5,1.0,0.5,0.25,0.5,0.5,0.5,0.25,0.5,0.25,0.5,0.27999999999999997,0.56
425,CH,1.0,1.0909243,0.46493992,0.50721425,0.6,0.25,0.5,0.7,0.4444444444444444,0.4166666666666667,0.375,0.625,0.3333333333333333,0.4333333333333333,0.5,0.75,0.25,0.25,0.0,0.0,0.0,0.5,0.6000000000000001,0.24
427,CH,1.0,0.75395447,0.46493992,0.35054353,0.3,0.5,0.5,0.3,0.3333333333333333,0.5833333333333334,0.5,0.75,0.3333333333333333,0.3,,,0.75,0.25,0.25,0.25,0.25,0.25,0.64,0.39999999999999997
428,CH,1.0,0.9240708,0.46493992,0.4296374,0.5,0.5,0.5833333333333334,0.6,0.1111111111111111,0.5833333333333334,0.5,0.25,0.0,0.16666666666666666,0.5,0.5,0.5,0.5,0.25,0.0,0.0,0.5,0.6,0.31999999999999995
432,CH,1.0,0.78312695,0.46493992,0.36410698,0.5,0.25,0.6666666666666666,0.5,0.7777777777777777,0.5833333333333334,0.375,0.5,0.6666666666666666,0.10000000000000002,1.0,0.5,0.75,0.5,0.25,0.25,0.0,0.25,0.7999999999999999,0.24
436,CH,1.0,0.8660119,0.46493992,0.4026435,0.2,0.75,0.3333333333333333,0.0,0.5555555555555555,0.75,0.5,,1.0,0.2333333333333333,0.75,0.5,0.5,0.5,0.25,0.0,0.25,0.25,0.8800000000000001,0.24
439,CH,1.0,1.1860121,0.46493992,0.5514244,0.7,0.0,0.5833333333333334,0.0,0.3333333333333333,0.3333333333333333,0.375,0.5,0.3333333333333333,0.2333333333333333,0.75,0.5,0.5,0.25,0.5,0.5,0.25,0.5,0.6400000000000001,0.32
440,CH,1.0,1.1732439,0.46493992,0.54548794,0.8,0.0,0.5833333333333334,0.0,0.3333333333333333,0.5833333333333334,0.25,0.25,0.3333333333333333,0.5333333333333333,0.5,0.75,0.5,0.25,0.0,0.25,0.0,0.5,0.7600000000000001,0.2
443,CH,1.0,1.1601164,0.46493992,0.5393844,0.8,0.0,0.5,0.5,0.3333333333333333,0.6666666666666666,0.5,0.625,0.3333333333333333,0.7666666666666666,0.75,0.75,0.5,0.0,0.75,0.25,0.5,0.25,0.4,0.24
446,CH,1.0,0.8997774,0.46493992,0.41834244,0.3,0.0,0.75,0.9,0.2222222222222222,0.3333333333333333,0.5,0.5,0.0,0.16666666666666666,0.5,0.5,0.5,0.75,0.75,0.0,0.0,0.25,0.16,0.04
447,CH,1.0,0.9794784,0.46493992,0.45539862,0.4,0.0,0.4166666666666667,0.5,0.5555555555555555,0.4166666666666667,0.25,1.0,0.3333333333333333,0.13333333333333333,1.0,0.5,1.0,0.5,0.25,0.0,0.0,0.25,0.52,0.12000000000000002
448,CH,1.0,0.89952046,0.46493992,0.41822296,0.7,0.25,0.5833333333333334,0.3,0.3333333333333333,0.5833333333333334,0.5,,0.0,0.30000000000000004,0.75,0.75,0.5,0.0,0.75,0.75,0.25,0.25,0.64,0.36
452,CH,1.0,1.1732439,0.46493992,0.54548794,0.7,0.25,0.5,0.2,0.6666666666666666,0.4166666666666667,0.5,0.25,,0.6999999999999998,0.75,0.5,0.5,0.25,0.75,0.25,0.25,0.25,0.8800000000000001,0.2
455,CH,1.0,1.0013424,0.46493992,0.46556407,0.3,0.0,0.5,0.6,0.3333333333333333,0.4166666666666667,0.625,0.625,0.3333333333333333,0.3666666666666667,0.75,0.75,0.5,0.5,0.5,0.25,0.25,0.5,0.6799999999999999,0.39999999999999997
459,CH,1.0,0.959826,0.46493992,0.44626144,0.6,0.5,0.5833333333333334,0.4,0.5555555555555555,0.5,0.375,0.25,0.3333333333333333,0.6333333333333333,0.75,0.75,0.75,0.25,0.5,0.25,0.25,0.5,0.4800000000000001,0.2
466,CH,1.0,1.0322536,0.46493992,0.4799359,0.5,0.5,0.4166666666666667,0.5,0.4444444444444444,0.3333333333333333,0.25,0.25,0.0,0.5333333333333333,0.25,1.0,0.5,0.5,0.75,0.25,0.0,0.5,0.9199999999999999,0.24000000000000005
468,CH,1.0,0.959826,0.46493992,0.44626144,0.6,0.0,0.5,0.7,0.5555555555555555,0.25,0.5,,0.3333333333333333,0.4666666666666666,0.5,0.5,0.5,,1.0,0.75,0.5,0.25,0.6,0.4800000000000001
471,CH,1.0,0.9240708,0.46493992,0.4296374,0.7,0.75,0.5833333333333334,0.5,0.1111111111111111,0.6666666666666666,0.375,0.625,0.3333333333333333,0.5,0.75,,,0.0,0.25,0.0,0.0,0.5,0.5599999999999999,0.44000000000000006
474,CH,1.0,1.0034146,0.46493992,0.46652752,0.5,0.0,0.5,0.3,0.4444444444444444,0.4166666666666667,0.5,0.5,1.0,0.5,0.5,0.75,0.5,0.25,0.5,0.5,0.5,0.25,0.44000000000000006,0.4
475,CH,1.0,0.89009076,0.46493992,0.41383874,0.5,0.25,0.3333333333333333,0.5,,0.6666666666666666,0.5,0.75,0.3333333333333333,0.3333333333333333,0.25,0.5,0.25,0.25,0.25,0.0,0.0,0.5,0.68,0.4
476,CH,1.0,1.1027962,0.46493992,0.512734,0.9,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.3333333333333333,0.43333333333333335,0.75,0.5,0.5,,0.5,0.5,0.5,0.5,0.27999999999999997,0.76
477,CH,1.0,1.1860121,0.46493992,0.5514244,0.0,0.25,0.5833333333333334,0.3,0.6666666666666666,0.3333333333333333,0.375,0.625,0.3333333333333333,0.26666666666666666,0.75,0.5,0.5,0.5,0.75,0.0,0.0,0.25,0.56,0.43999999999999995
480,CH,1.0,1.1528782,0.46493992,0.5360191,0.0,0.0,0.5,0.4,0.4444444444444444,0.4166666666666667,0.5,0.375,0.6666666666666666,0.8000000000000002,0.75,0.75,0.25,0.25,0.25,0.25,0.25,0.25,0.8,0.31999999999999995
482,CH,1.0,1.0097146,0.46493992,0.46945664,0.4,0.0,0.3333333333333333,0.5,0.3333333333333333,0.4166666666666667,0.5,0.75,0.3333333333333333,0.26666666666666666,1.0,0.75,0.5,0.25,0.25,0.0,0.25,0.5,0.48,0.28
483,CH,1.0,0.9733675,0.46493992,0.4525574,0.5,0.5,0.4166666666666667,0.5,0.3333333333333333,0.5833333333333334,0.625,0.375,0.3333333333333333,0.43333333333333335,0.5,0.75,0.5,0.25,0.75,0.5,0.25,0.5,0.8,0.4
485,CH,1.0,1.0223814,0.46493992,0.47534594,0.3,0.0,0.3333333333333333,0.8,0.2222222222222222,0.4166666666666667,0.5,0.875,0.6666666666666666,0.20000000000000004,0.75,0.5,0.5,0.25,0.0,0.0,0.75,0.25,0.4800000000000001,0.27999999999999997
486,CH,1.0,0.8660119,0.46493992,0.4026435,0.5,0.5,0.6666666666666666,0.5,0.0,0.75,0.5,0.25,0.3333333333333333,0.3333333333333333,0.75,0.75,0.5,0.0,1.0,0.0,0.75,0.25,0.08,0.08
488,CH,1.0,1.1860121,0.46493992,0.5514244,0.2,0.0,0.3333333333333333,0.5,0.0,0.4166666666666667,0.5,0.875,1.0,0.3333333333333333,0.75,0.5,0.5,0.25,0.25,0.0,0.0,0.0,,0.08
492,CH,1.0,0.8660119,0.46493992,0.4026435,0.3,0.25,0.4166666666666667,0.3,0.3333333333333333,0.4166666666666667,0.5,0.75,0.0,0.3666666666666667,0.75,0.5,0.75,0.25,0.25,0.0,0.0,0.25,0.76,0.27999999999999997
500,CH,1.0,1.1528782,0.46493992,0.5360191,0.5,0.0,0.5,0.5,0.3333333333333333,0.6666666666666666,0.375,0.5,0.3333333333333333,0.23333333333333336,0.75,0.75,0.5,0.25,0.75,0.25,0.5,0.5,0.64,0.16
505,CH,1.0,1.1732439,0.46493992,0.54548794,0.8,0.0,0.5,0.0,0.5555555555555555,0.5833333333333334,0.25,0.625,0.3333333333333333,0.13333333333333333,0.75,0.75,0.75,0.5,0.0,0.0,0.0,0.25,0.68,0.24
507,CH,1.0,1.0322536,0.46493992,0.4799359,0.7,0.75,0.6666666666666666,0.2,0.6666666666666666,0.3333333333333333,0.25,0.125,,0.3,0.5,0.5,0.25,0.5,1.0,0.25,0.25,0.25,0.68,0.16
510,CH,1.0,0.9240708,0.46493992,0.4296374,0.3,0.0,,0.6,0.3333333333333333,0.3333333333333333,0.5,0.5,0.3333333333333333,0.3666666666666667,0.5,0.75,0.5,0.5,0.25,0.25,0.25,0.5,0.72,0.48
518,CH,1.0,0.75395447,0.46493992,0.35054353,0.6,0.5,0.5833333333333334,0.4,1.0,0.5,0.5,0.25,,0.6,,0.5,0.25,0.25,0.75,0.75,0.75,0.5,0.6,0.31999999999999995
521,CH,1.0,1.1732439,0.46493992,0.54548794,0.6,0.0,0.5,0.5,0.3333333333333333,0.3333333333333333,0.5,0.5,0.6666666666666666,0.06666666666666667,0.75,0.75,0.75,0.0,0.0,0.0,0.0,0.25,0.44000000000000006,0.12000000000000002
524,CH,1.0,0.7596765,0.46493992,0.35320395,0.4,0.25,0.5833333333333334,0.9,0.3333333333333333,0.5833333333333334,0.5,0.5,0.3333333333333333,0.3666666666666667,0.75,0.5,0.5,0.25,0.25,0.0,0.0,0.5,0.8400000000000001,0.12000000000000002
528,CH,1.0,0.9240708,0.46493992,0.4296374,1.0,0.5,0.6666666666666666,1.0,0.2222222222222222,0.6666666666666666,0.5,0.5,0.6666666666666666,0.0,1.0,0.25,0.5,0.75,0.25,0.0,0.25,0.25,0.6,0.44000000000000006
532,CH,1.0,1.0322536,0.46493992,0.4799359,0.4,0.0,0.3333333333333333,0.3,0.4444444444444444,0.5,0.5,0.5,0.3333333333333333,0.16666666666666666,0.75,0.75,,0.25,0.5,0.0,0.0,0.25,0.8,0.24
536,CH,1.0,0.8997774,0.46493992,0.41834244,0.3,0.0,0.4166666666666667,0.6,0.3333333333333333,0.5,0.5,0.5,0.0,0.0,,,0.5,0.25,0.5,0.25,0.0,0.5,0.52,0.16
539,CH,1.0,1.1732439,0.46493992,0.54548794,0.3,0.0,0.5,0.7,0.2222222222222222,0.5,0.5,0.75,0.3333333333333333,0.4666666666666666,0.75,0.5,0.5,0.25,0.25,0.25,0.5,0.25,0.44000000000000006,0.44000000000000006
542,CH,1.0,0.8997774,0.46493992,0.41834244,0.6,0.5,0.8333333333333334,0.2,,0.5833333333333334,0.5,0.5,0.0,0.3333333333333333,0.75,0.5,0.5,0.0,0.25,0.25,0.25,0.5,0.72,0.24
543,CH,1.0,1.1027962,0.46493992,0.512734,,0.5,0.6666666666666666,0.4,0.4444444444444444,0.3333333333333333,0.375,0.75,,0.3333333333333333,0.5,0.5,0.5,0.5,0.25,0.25,0.25,0.5,0.64,0.44000000000000006
544,CH,1.0,1.1404665,0.46493992,0.5302484,1.0,0.5,0.9166666666666666,0.5,0.6666666666666666,0.5,0.5,0.5,0.3333333333333333,0.3333333333333333,0.75,0.75,0.75,0.25,0.5,0.25,0.25,0.5,0.72,0.16
548,CH,1.0,0.959826,0.46493992,0.44626144,0.6,0.25,0.5833333333333334,0.3,0.4444444444444444,0.6666666666666666,0.5,0.5,0.3333333333333333,0.20000000000000004,0.5,0.75,0.5,0.25,1.0,0.0,0.0,0.25,0.7200000000000001,0.68
549,CH,1.0,1.0223814,0.46493992,0.47534594,0.2,0.0,0.3333333333333333,0.7,0.0,0.75,0.375,0.625,0.3333333333333333,0.26666666666666666,0.75,0.75,0.5,0.5,0.0,0.0,0.5,0.25,0.48,0.36
554,CH,1.0,1.0335081,0.46493992,0.48051915,0.5,0.0,0.3333333333333333,0.5,0.3333333333333333,0.5833333333333334,0.5,0.625,0.3333333333333333,0.19999999999999998,0.5,0.5,0.5,0.75,0.0,0.0,0.0,0.5,0.6399999999999999,0.4
559,CH,1.0,1.0909243,0.46493992,0.50721425,0.5,0.25,0.5,0.4,0.4444444444444444,0.4166666666666667,0.75,0.25,0.3333333333333333,0.5333333333333333,1.0,0.75,0.75,0.25,1.0,0.75,0.25,0.25,0.4,0.2
561,CH,1.0,0.8725843,0.46493992,0.40569928,0.4,0.25,0.4166666666666667,0.1,0.4444444444444444,0.5,0.5,0.625,0.3333333333333333,0.26666666666666666,0.5,0.5,0.5,0.5,0.0,0.25,0.0,0.25,0.76,0.32
562,CH,1.0,0.9310836,0.46493992,0.43289796,0.2,0.0,0.3333333333333333,0.9,0.0,0.25,0.375,0.875,1.0,0.3,0.25,,0.5,0.0,0.5,0.0,0.0,0.25,0.6,0.32
568,CH,1.0,1.1732439,0.46493992,0.54548794,0.6,0.0,,0.0,0.4444444444444444,0.8333333333333334,0.5,0.75,0.0,0.5666666666666667,0.5,,0.25,0.0,0.5,0.0,0.0,0.25,0.8400000000000001,0.12000000000000002
570,CH,1.0,0.89952046,0.46493992,0.41822296,0.3,0.75,0.4166666666666667,0.6,0.0,0.3333333333333333,0.5,0.625,0.3333333333333333,0.26666666666666666,0.75,0.5,0.25,0.5,0.25,0.25,0.25,0.25,0.76,0.31999999999999995
579,CH,1.0,1.0223814,0.46493992,0.47534594,0.4,0.0,0.3333333333333333,1.0,0.1111111111111111,0.3333333333333333,0.375,0.875,0.3333333333333333,0.3333333333333333,0.75,0.5,0.75,0.25,0.0,0.25,0.0,0.25,0.5599999999999999,0.2
583,CH,1.0,1.1860121,0.46493992,0.5514244,0.7,0.25,0.5,0.0,0.3333333333333333,0.5,0.5,0.625,0.3333333333333333,0.20000000000000004,0.75,0.5,0.5,0.5,0.25,0.25,0.5,0.5,0.6,0.32
585,CH,1.0,0.89009076,0.46493992,0.41383874,0.3,0.75,0.5,0.5,0.3333333333333333,0.5,0.375,0.625,0.0,0.43333333333333335,0.75,0.5,0.5,0.5,0.25,0.25,0.25,0.25,0.72,0.4
589,CH,1.0,1.1476266,0.46493992,0.53357744,0.9,0.5,0.5833333333333334,0.4,0.5555555555555555,0.5833333333333334,0.625,0.375,0.0,0.20000000000000004,1.0,0.75,0.5,0.0,0.5,0.25,0.25,0.25,0.68,0.32
593,CH,1.0,1.1732439,0.46493992,0.54548794,0.3,0.25,0.3333333333333333,0.7,0.3333333333333333,0.4166666666666667,0.5,0.75,0.6666666666666666,0.39999999999999997,1.0,0.75,0.75,0.25,0.0,0.0,0.0,0.25,0.4,0.27999999999999997
597,CH,1.0,1.1732439,0.46493992,0.54548794,0.5,0.25,0.5,0.4,0.3333333333333333,0.5833333333333334,0.625,0.375,0.0,0.5,0.25,0.75,0.75,0.5,1.0,1.0,0.25,1.0,0.32,0.36
603,CH,1.0,0.9721009,0.46493992,0.45196852,0.3,0.0,0.4166666666666667,0.5,0.3333333333333333,0.3333333333333333,0.5,0.75,0.6666666666666666,0.3333333333333333,0.75,0.25,0.75,0.75,0.0,0.25,0.0,0.5,0.56,0.12000000000000002
606,CH,1.0,0.959826,0.46493992,0.44626144,0.5,0.25,0.5,0.4,0.3333333333333333,0.3333333333333333,0.5,0.5,0.3333333333333333,0.3333333333333333,0.75,0.75,0.75,0.0,0.5,0.0,0.25,0.5,0.44000000000000006,0.27999999999999997
611,CH,1.0,1.1601164,0.46493992,0.5393844,0.5,0.0,0.5833333333333334,0.6,0.3333333333333333,0.6666666666666666,0.5,0.5,0.3333333333333333,0.5666666666666667,0.75,0.75,0.75,0.25,0.75,0.25,0.25,0.5,0.64,0.39999999999999997
612,CH,1.0,0.9240708,0.46493992,0.4296374,0.5,0.0,0.4166666666666667,0.5,0.3333333333333333,0.16666666666666666,0.5,0.25,0.0,0.6,0.75,0.75,0.5,,0.5,0.0,0.25,0.25,0.4,0.16
615,CH,1.0,0.78312695,0.46493992,0.36410698,0.4,0.25,0.5833333333333334,0.5,0.3333333333333333,0.5833333333333334,0.375,0.375,0.6666666666666666,0.3333333333333333,0.5,0.75,0.75,0.25,0.0,0.0,0.25,0.5,0.68,0.24
616,CH,1.0,0.75395447,0.46493992,0.35054353,0.8,0.25,0.8333333333333334,0.5,,0.4166666666666667,0.5,0.5,0.6666666666666666,0.5333333333333333,0.75,0.75,0.75,0.25,0.75,0.25,0.0,0.25,0.6,0.32
617,CH,1.0,0.75395447,0.46493992,0.35054353,1.0,0.25,0.5833333333333334,0.0,0.5555555555555555,0.6666666666666666,0.5,0.75,0.3333333333333333,0.6999999999999998,0.5,0.75,0.75,0.0,0.75,0.0,0.75,0.25,0.5599999999999999,0.24
621,CH,1.0,0.8725843,0.46493992,0.40569928,0.8,0.0,0.5,0.2,0.7777777777777777,0.3333333333333333,0.25,0.5,0.3333333333333333,0.2333333333333333,0.25,0.5,0.75,0.25,0.5,0.25,0.75,0.25,0.64,0.2
622,CH,1.0,0.959826,0.46493992,0.44626144,0.6,0.25,0.6666666666666666,0.2,0.4444444444444444,0.6666666666666666,0.5,0.25,0.3333333333333333,0.5333333333333333,0.75,0.75,0.5,0.0,0.75,0.5,0.75,0.5,0.8400000000000001,0.6
624,CH,1.0,0.7596765,0.46493992,0.35320395,0.6,0.0,0.5833333333333334,0.6,0.4444444444444444,0.5833333333333334,0.625,0.375,0.0,0.6666666666666666,0.75,0.75,0.25,0.25,0.25,0.75,1.0,0.5,0.76,0.32
626,CH,1.0,1.0909243,0.46493992,0.50721425,0.3,0.0,0.4166666666666667,0.8,0.3333333333333333,0.5,0.25,0.875,,0.26666666666666666,1.0,0.5,0.5,0.5,0.0,0.0,0.0,0.25,0.32,0.32
627,CH,1.0,0.959826,0.46493992,0.44626144,0.6,0.25,0.5833333333333334,0.0,0.5555555555555555,0.4166666666666667,0.5,0.5,0.3333333333333333,0.39999999999999997,0.5,0.5,0.5,0.25,0.5,0.25,0.25,0.5,0.8799999999999999,0.6000000000000001
