ess_row_id,idno,cntry,country_name,ess_unique_id,agea,gndr,eisced,education_3cat,hinctnta,rlgblg,urbanization,blgetmg,vote_simple,left_right_identification,gender_inequality,anti_lgbt,euroscepticism,anti_immigration,anti_egalitarianism,benefits_harm_economy,benefits_harm_society,welfare_chauvinism,anti_economic_interventionism,anti_social_benefits_low_income,anti_social_benefits_parents,educational_spending,anti_basic_income,anti_climate_change_taxes,anti_climate_change_renewables,anti_climate_ban_appliances,climate_skepticism,authoritarianism,anti_libertarianism,n_belief_missing,n_belief_available
9707,10008769,DE,Germany,DE_10008769,74.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,0.5,0.0,0.9166666666666666,1.0,1.0,0.08333333333333333,0.125,1.0,0.75,0.16666666666666666,1.0,0.0,0.6666666666666666,0.0,1.0,1.0,0.5,0.5,0.96,0.4,0,20
9708,10008770,DE,Germany,DE_10008770,52.0,1.0,3.0,2.0,9.0,2.0,3.0,2.0,1.0,0.5,0.0,0.25,0.8,1.0,0.0,0.0,1.0,0.75,0.16666666666666666,1.0,0.0,0.0,1.0,1.0,1.0,0.5,0.25,1.0,0.08,0,20
9709,10008773,DE,Germany,DE_10008773,72.0,1.0,3.0,2.0,2.0,2.0,3.0,2.0,1.0,0.5,0.25,0.4166666666666667,1.0,0.8888888888888888,0.3333333333333333,0.25,0.5,0.75,0.19999999999999998,1.0,0.0,0.3333333333333333,0.0,1.0,0.5,0.5,,0.9199999999999999,0.44000000000000006,1,19
9710,10008774,DE,Germany,DE_10008774,50.0,1.0,3.0,2.0,1.0,2.0,3.0,2.0,1.0,0.5,0.0,0.5,0.9,0.8888888888888888,0.16666666666666666,0.25,1.0,1.0,0.16666666666666666,1.0,0.0,0.0,0.0,1.0,0.5,1.0,0.5,1.0,0.44000000000000006,0,20
9711,10008778,DE,Germany,DE_10008778,56.0,1.0,3.0,2.0,1.0,2.0,3.0,2.0,1.0,0.5,0.0,0.5,1.0,1.0,0.4166666666666667,0.0,0.875,1.0,0.0,1.0,0.0,0.6666666666666666,0.0,1.0,0.25,0.75,0.5,0.96,0.48,0,20
9712,10008780,DE,Germany,DE_10008780,39.0,2.0,5.0,2.0,4.0,2.0,3.0,2.0,1.0,0.5,0.0,0.75,0.9,1.0,0.25,0.25,1.0,1.0,0.16666666666666666,0.6666666666666666,0.0,0.6666666666666666,0.0,1.0,1.0,0.5,0.5,1.0,0.16,0,20
9713,10008781,DE,Germany,DE_10008781,67.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,1.0,0.5,0.0,0.5833333333333334,0.9,0.7777777777777777,0.25,0.375,1.0,1.0,0.16666666666666666,1.0,0.3333333333333333,0.3333333333333333,0.0,1.0,0.5,0.5,0.5,1.0,0.27999999999999997,0,20
9714,10008782,DE,Germany,DE_10008782,62.0,2.0,6.0,3.0,2.0,2.0,3.0,2.0,1.0,0.5,0.0,0.6666666666666666,1.0,1.0,0.25,0.125,0.875,0.75,0.16666666666666666,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.5,1.0,0.12000000000000002,0,20
9715,10008783,DE,Germany,DE_10008783,37.0,2.0,5.0,2.0,4.0,2.0,3.0,2.0,1.0,0.4,0.0,0.4166666666666667,0.8,0.8888888888888888,0.08333333333333333,0.0,1.0,0.75,0.16666666666666666,0.0,0.0,0.6666666666666666,0.3333333333333333,1.0,1.0,0.5,0.5,0.96,0.0,0,20
9716,10008784,DE,Germany,DE_10008784,57.0,2.0,6.0,3.0,6.0,2.0,3.0,2.0,1.0,0.5,0.0,0.5833333333333334,0.7,1.0,0.6666666666666666,0.0,0.75,0.75,0.16666666666666666,0.0,0.0,0.6666666666666666,0.3333333333333333,1.0,1.0,0.5,0.5,1.0,0.04,0,20
9717,10008786,DE,Germany,DE_10008786,36.0,2.0,7.0,3.0,4.0,2.0,3.0,2.0,1.0,0.3,0.0,0.6666666666666666,1.0,1.0,0.3333333333333333,0.5,0.875,0.75,0.16666666666666666,1.0,0.0,0.3333333333333333,0.3333333333333333,1.0,1.0,0.75,0.5,1.0,0.12000000000000002,0,20
9718,10008788,DE,Germany,DE_10008788,79.0,2.0,3.0,2.0,1.0,2.0,3.0,2.0,1.0,0.5,0.0,0.5,1.0,1.0,0.08333333333333333,0.25,0.875,1.0,0.16666666666666666,0.0,0.0,0.6666666666666666,0.3333333333333333,1.0,0.5,0.5,0.5,1.0,0.44000000000000006,0,20
9719,10008790,DE,Germany,DE_10008790,39.0,1.0,7.0,3.0,3.0,1.0,3.0,2.0,1.0,0.6,0.0,0.6666666666666666,0.9,0.7777777777777777,0.16666666666666666,0.0,1.0,1.0,0.16666666666666666,1.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,0.5,1.0,0.12000000000000002,0,20
9720,10008792,DE,Germany,DE_10008792,65.0,1.0,3.0,2.0,1.0,2.0,3.0,2.0,1.0,0.5,0.0,0.4166666666666667,1.0,1.0,0.5,0.125,0.625,1.0,0.16666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,1.0,0.5,0.5,0.5,1.0,0.2,0,20
9721,10008796,DE,Germany,DE_10008796,54.0,1.0,3.0,2.0,1.0,2.0,3.0,1.0,2.0,0.5,0.0,0.5833333333333334,0.8,1.0,0.3333333333333333,0.0,1.0,0.75,0.16666666666666666,1.0,0.0,0.3333333333333333,0.3333333333333333,1.0,1.0,0.5,0.5,1.0,0.4800000000000001,0,20
9722,10008799,DE,Germany,DE_10008799,48.0,1.0,3.0,2.0,3.0,2.0,3.0,2.0,1.0,0.5,0.0,0.8333333333333334,1.0,1.0,0.16666666666666666,0.25,1.0,1.0,0.16666666666666666,1.0,0.0,0.3333333333333333,0.3333333333333333,1.0,1.0,0.5,0.5,1.0,0.4,0,20
9723,10008800,DE,Germany,DE_10008800,63.0,2.0,3.0,2.0,1.0,1.0,3.0,2.0,1.0,0.5,0.0,0.6666666666666666,0.9,1.0,0.08333333333333333,0.0,1.0,0.75,0.06666666666666667,1.0,0.0,0.6666666666666666,0.3333333333333333,1.0,1.0,0.5,0.5,1.0,0.36,0,20
9724,10008801,DE,Germany,DE_10008801,61.0,1.0,3.0,2.0,2.0,2.0,3.0,2.0,1.0,0.5,0.0,0.6666666666666666,0.9,1.0,0.25,0.25,0.5,1.0,0.16666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.75,0.5,0.5,0.9199999999999999,0.36,0,20
9725,10008803,DE,Germany,DE_10008803,49.0,1.0,7.0,3.0,6.0,1.0,3.0,2.0,1.0,0.8,0.5,0.5833333333333334,1.0,1.0,0.16666666666666666,0.25,0.5,0.75,0.3333333333333333,1.0,0.0,0.6666666666666666,0.3333333333333333,0.75,1.0,0.75,0.5,1.0,0.28,0,20
9726,10008805,DE,Germany,DE_10008805,57.0,1.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,0.5,0.0,0.3333333333333333,1.0,1.0,0.3333333333333333,0.0,1.0,0.75,0.16666666666666666,1.0,0.0,0.0,0.3333333333333333,1.0,1.0,0.75,0.5,1.0,0.32,0,20
9727,10008807,DE,Germany,DE_10008807,67.0,1.0,5.0,2.0,2.0,2.0,3.0,2.0,1.0,0.5,0.25,0.5833333333333334,0.5,0.8888888888888888,0.0,0.0,1.0,1.0,0.16666666666666666,1.0,0.0,1.0,0.3333333333333333,1.0,1.0,1.0,0.5,1.0,0.36,0,20
9728,10008822,DE,Germany,DE_10008822,37.0,1.0,6.0,3.0,7.0,2.0,4.0,2.0,1.0,0.5,0.0,0.25,0.8,0.6666666666666666,0.08333333333333333,0.375,0.875,0.75,0.06666666666666667,1.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.5,0.25,0.25,0.25,0.52,0.48,0,20
9729,10008828,DE,Germany,DE_10008828,47.0,1.0,7.0,3.0,8.0,2.0,3.0,2.0,1.0,0.6,0.25,0.16666666666666666,0.7,0.6666666666666666,0.4166666666666667,0.625,0.5,0.75,0.3333333333333333,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,0.5,0.25,0.0,0.5,0.8400000000000001,0.48,0,20
9730,10008829,DE,Germany,DE_10008829,65.0,1.0,6.0,3.0,9.0,2.0,4.0,2.0,1.0,0.4,0.0,0.4166666666666667,1.0,0.4444444444444444,0.08333333333333333,0.5,0.375,0.75,0.20000000000000004,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.75,0.5,0.25,0.25,0.6799999999999999,0.2,0,20
9731,10008833,DE,Germany,DE_10008833,77.0,2.0,3.0,2.0,7.0,2.0,5.0,2.0,1.0,0.4,0.5,0.6666666666666666,0.8,0.6666666666666666,0.16666666666666666,0.875,0.375,1.0,0.3333333333333333,1.0,0.6666666666666666,0.3333333333333333,1.0,0.75,0.5,0.75,0.5,0.6,0.6,0,20
9733,10008840,DE,Germany,DE_10008840,27.0,1.0,3.0,2.0,,2.0,5.0,2.0,1.0,0.2,0.0,0.0,0.4,0.4444444444444444,0.4166666666666667,0.5,0.5,0.75,0.3,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.75,0.0,0.75,0.25,0.72,0.4,0,20
9734,10008843,DE,Germany,DE_10008843,62.0,1.0,2.0,1.0,,2.0,4.0,2.0,1.0,0.5,0.0,0.25,0.3,0.4444444444444444,0.3333333333333333,0.5,0.5,0.75,0.16666666666666666,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.25,0.5,0.0,0.25,0.8800000000000001,0.08,0,20
9735,10008852,DE,Germany,DE_10008852,62.0,2.0,3.0,2.0,3.0,2.0,5.0,2.0,1.0,0.4,0.0,0.4166666666666667,0.5,0.5555555555555555,0.3333333333333333,0.75,0.25,0.75,0.39999999999999997,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.25,0.25,0.25,0.25,0.9199999999999999,0.36,0,20
9736,10008855,DE,Germany,DE_10008855,66.0,1.0,6.0,3.0,2.0,1.0,4.0,1.0,1.0,0.2,0.5,0.3333333333333333,0.3,0.2222222222222222,0.3333333333333333,0.5,0.25,0.5,0.3,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.75,0.0,0.0,0.25,0.64,0.27999999999999997,0,20
9737,10008861,DE,Germany,DE_10008861,69.0,2.0,6.0,3.0,6.0,2.0,4.0,2.0,1.0,0.2,0.25,0.08333333333333333,0.7,0.2222222222222222,0.3333333333333333,0.625,0.25,0.5,0.23333333333333336,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.5,0.25,0.25,0.25,0.96,0.28,0,20
9738,10008862,DE,Germany,DE_10008862,45.0,2.0,3.0,2.0,,2.0,3.0,2.0,1.0,0.5,0.0,0.0,0.5,0.4444444444444444,0.25,0.375,0.25,0.5,0.19999999999999998,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.5,0.25,0.0,0.25,0.6,0.4,0,20
9739,10008864,DE,Germany,DE_10008864,60.0,1.0,3.0,2.0,3.0,2.0,4.0,2.0,1.0,0.5,0.5,0.9166666666666666,1.0,0.3333333333333333,0.4166666666666667,0.75,0.25,0.5,0.0,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.75,0.5,0.0,0.25,0.8,0.4,0,20
9740,10008870,DE,Germany,DE_10008870,63.0,1.0,7.0,3.0,9.0,1.0,3.0,2.0,1.0,,0.0,,0.5,0.5555555555555555,0.6666666666666666,0.5,0.75,0.5,0.2333333333333333,0.6666666666666666,0.0,0.6666666666666666,1.0,0.25,0.25,0.25,0.25,0.64,0.36,2,18
9741,10008881,DE,Germany,DE_10008881,66.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,1.0,0.2,0.0,0.08333333333333333,0.1,0.6666666666666666,0.08333333333333333,0.125,0.625,0.5,0.19999999999999998,0.0,0.0,1.0,0.3333333333333333,0.5,0.5,0.75,0.5,0.8400000000000001,0.16,0,20
9742,10008882,DE,Germany,DE_10008882,37.0,1.0,5.0,2.0,2.0,1.0,5.0,2.0,1.0,0.4,0.25,0.08333333333333333,0.1,0.1111111111111111,0.5,0.125,0.25,0.5,0.09999999999999999,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.75,0.25,0.25,0.25,0.56,0.31999999999999995,0,20
9743,10008883,DE,Germany,DE_10008883,60.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,0.5,0.5,0.25,0.6,0.5555555555555555,0.3333333333333333,0.625,0.25,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.5,0.0,1.0,0.5,0.68,0.27999999999999997,0,20
9744,10008894,DE,Germany,DE_10008894,48.0,1.0,7.0,3.0,7.0,1.0,5.0,2.0,1.0,0.1,0.0,0.08333333333333333,0.0,0.1111111111111111,0.3333333333333333,0.25,0.25,0.75,0.06666666666666667,1.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.5,0.25,0.56,0.4,0,20
9745,10008901,DE,Germany,DE_10008901,21.0,1.0,5.0,2.0,6.0,1.0,5.0,2.0,2.0,0.6,0.25,0.5,0.7,0.3333333333333333,0.25,0.5,0.375,0.75,0.2333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.75,0.0,0.25,0.25,0.72,0.43999999999999995,0,20
9747,10008904,DE,Germany,DE_10008904,23.0,1.0,3.0,2.0,10.0,2.0,4.0,2.0,1.0,0.7,0.25,0.25,0.8,0.5555555555555555,0.4166666666666667,0.125,0.375,0.75,0.10000000000000002,0.3333333333333333,0.0,0.3333333333333333,1.0,0.75,0.0,0.25,0.25,0.28,0.48,0,20
9748,10008906,DE,Germany,DE_10008906,46.0,2.0,7.0,3.0,1.0,2.0,5.0,1.0,3.0,0.5,0.0,0.3333333333333333,0.3,0.0,0.3333333333333333,0.0,0.0,0.75,0.0,1.0,0.3333333333333333,0.6666666666666666,1.0,1.0,0.0,0.0,0.0,0.6,0.12,0,20
9749,10008907,DE,Germany,DE_10008907,61.0,2.0,7.0,3.0,6.0,1.0,5.0,2.0,1.0,0.5,0.0,0.25,0.1,0.0,0.3333333333333333,0.5,0.25,0.25,0.2333333333333333,0.6666666666666666,0.0,1.0,0.0,0.25,0.25,0.75,0.5,0.43999999999999995,0.36,0,20
9750,10008911,DE,Germany,DE_10008911,60.0,1.0,5.0,2.0,,2.0,5.0,2.0,1.0,0.5,0.0,0.4166666666666667,0.2,0.4444444444444444,0.4166666666666667,0.375,0.5,0.5,0.19999999999999998,,,0.3333333333333333,0.6666666666666666,0.5,0.25,0.75,0.25,0.68,0.27999999999999997,2,18
9751,10008916,DE,Germany,DE_10008916,82.0,2.0,3.0,2.0,4.0,2.0,5.0,2.0,2.0,0.0,0.25,0.25,0.3,0.2222222222222222,0.4166666666666667,0.375,0.375,0.75,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.75,0.25,0.0,0.5,0.9199999999999999,0.32,0,20
9752,10008917,DE,Germany,DE_10008917,83.0,1.0,3.0,2.0,4.0,2.0,4.0,2.0,2.0,0.0,0.5,0.5,0.2,0.3333333333333333,0.3333333333333333,0.375,0.25,0.5,0.19999999999999998,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.25,0.25,1.0,0.25,0.8,0.5200000000000001,0,20
9753,10008918,DE,Germany,DE_10008918,22.0,1.0,4.0,2.0,1.0,2.0,5.0,2.0,1.0,0.3,0.0,0.0,0.1,0.3333333333333333,0.4166666666666667,0.25,0.25,0.25,0.0,1.0,0.0,,0.0,0.5,0.25,0.0,0.5,0.32,0.5199999999999999,1,19
9754,10008919,DE,Germany,DE_10008919,35.0,2.0,5.0,2.0,,2.0,5.0,2.0,1.0,0.4,0.0,0.0,0.0,0.2222222222222222,0.5833333333333334,0.25,0.25,0.5,0.20000000000000004,1.0,0.0,0.6666666666666666,0.6666666666666666,0.25,0.0,0.0,0.25,0.6000000000000001,0.36,0,20
9755,10008920,DE,Germany,DE_10008920,52.0,1.0,3.0,2.0,8.0,1.0,4.0,2.0,1.0,0.3,0.0,0.0,0.1,0.2222222222222222,0.5,0.25,0.5,0.5,0.26666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.25,0.0,0.0,0.5,0.27999999999999997,0.27999999999999997,0,20
9756,10008921,DE,Germany,DE_10008921,68.0,1.0,5.0,2.0,4.0,2.0,5.0,2.0,1.0,0.5,0.5,0.5833333333333334,0.7,0.4444444444444444,0.16666666666666666,0.625,0.25,0.5,0.06666666666666667,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.5,0.75,0.0,0.5,0.8400000000000001,0.52,0,20
9757,10008924,DE,Germany,DE_10008924,79.0,1.0,5.0,2.0,4.0,2.0,4.0,2.0,2.0,0.3,0.0,0.3333333333333333,0.0,0.1111111111111111,0.3333333333333333,0.75,0.25,0.75,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.5,0.0,0.0,0.5,0.9199999999999999,0.16,0,20
9758,10008928,DE,Germany,DE_10008928,76.0,2.0,1.0,1.0,7.0,2.0,4.0,2.0,2.0,0.0,0.25,0.25,0.5,0.5555555555555555,0.4166666666666667,0.75,0.5,0.75,0.06666666666666667,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.75,0.25,0.0,0.75,0.8400000000000001,0.27999999999999997,0,20
9759,10008948,DE,Germany,DE_10008948,46.0,1.0,3.0,2.0,8.0,2.0,5.0,2.0,1.0,0.6,0.0,0.08333333333333333,0.8,0.5555555555555555,0.25,0.875,0.5,0.75,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,1.0,0.25,0.0,0.75,0.16,0.2,0,20
9760,10008955,DE,Germany,DE_10008955,50.0,1.0,3.0,2.0,8.0,2.0,5.0,2.0,1.0,0.2,0.0,0.08333333333333333,1.0,0.3333333333333333,0.08333333333333333,0.125,0.5,0.5,0.13333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.75,0.25,0.0,0.25,0.5200000000000001,0.5199999999999999,0,20
9761,10008960,DE,Germany,DE_10008960,66.0,1.0,3.0,2.0,,2.0,5.0,2.0,1.0,,0.0,0.25,0.2,0.3333333333333333,0.4166666666666667,0.375,0.5,0.5,0.46666666666666673,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.25,0.0,0.5,0.64,0.4800000000000001,1,19
9762,10008964,DE,Germany,DE_10008964,66.0,2.0,6.0,3.0,6.0,1.0,4.0,2.0,1.0,0.4,0.0,0.16666666666666666,0.5,0.4444444444444444,0.25,0.375,0.625,0.5,0.19999999999999998,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.25,0.25,0.0,0.25,0.8400000000000001,0.6000000000000001,0,20
9763,10008965,DE,Germany,DE_10008965,23.0,2.0,6.0,3.0,9.0,2.0,5.0,2.0,1.0,0.6,0.0,0.16666666666666666,0.6,0.5555555555555555,0.5833333333333334,0.5,0.625,0.5,0.19999999999999998,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5,0.25,0.75,0.25,0.4800000000000001,0.56,0,20
9765,10008972,DE,Germany,DE_10008972,51.0,1.0,3.0,2.0,1.0,2.0,5.0,2.0,2.0,0.1,0.0,0.0,0.9,0.4444444444444444,0.3333333333333333,0.75,0.125,0.5,0.6,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.25,0.25,0.75,0.75,0.44000000000000006,0.16,0,20
9767,10008985,DE,Germany,DE_10008985,36.0,1.0,3.0,2.0,6.0,2.0,4.0,2.0,1.0,0.5,0.5,0.25,0.4,0.3333333333333333,0.5833333333333334,0.75,0.5,0.5,0.23333333333333336,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.75,0.5,0.0,0.0,0.68,0.24,0,20
9769,10008988,DE,Germany,DE_10008988,66.0,2.0,3.0,2.0,4.0,1.0,4.0,2.0,1.0,0.4,0.0,0.75,0.0,0.7777777777777777,0.6666666666666666,0.25,0.0,0.75,0.19999999999999998,0.3333333333333333,0.6666666666666666,0.0,0.6666666666666666,1.0,0.0,0.0,0.75,0.8,0.24,0,20
9770,10009006,DE,Germany,DE_10009006,68.0,2.0,6.0,3.0,1.0,1.0,3.0,1.0,2.0,0.5,0.25,0.4166666666666667,0.5,0.4444444444444444,0.4166666666666667,0.625,0.375,0.25,0.39999999999999997,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.75,0.25,0.0,0.25,0.8,0.6000000000000001,0,20
9771,10009007,DE,Germany,DE_10009007,36.0,2.0,7.0,3.0,9.0,2.0,3.0,2.0,1.0,0.2,0.0,0.0,0.5,0.3333333333333333,0.25,0.375,0.5,0.25,0.13333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.25,0.0,0.5,0.25,0.6000000000000001,0.4800000000000001,0,20
9772,10009021,DE,Germany,DE_10009021,33.0,1.0,7.0,3.0,9.0,2.0,3.0,2.0,1.0,0.5,0.25,0.16666666666666666,0.7,0.5555555555555555,0.3333333333333333,0.625,0.5,0.5,0.3666666666666667,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.75,0.25,0.0,0.5,0.56,0.31999999999999995,0,20
9773,10009028,DE,Germany,DE_10009028,72.0,1.0,7.0,3.0,10.0,1.0,2.0,2.0,1.0,0.8,0.0,0.5,0.5,0.4444444444444444,0.25,0.375,0.25,0.75,0.43333333333333335,0.6666666666666666,0.3333333333333333,0.6666666666666666,1.0,0.25,0.75,0.0,0.25,0.68,0.32,0,20
9774,10009030,DE,Germany,DE_10009030,82.0,1.0,6.0,3.0,4.0,1.0,3.0,2.0,2.0,0.5,1.0,0.4166666666666667,0.5,0.2222222222222222,0.4166666666666667,0.375,0.375,0.75,0.26666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.25,0.25,0.5,0.5,0.8400000000000001,0.31999999999999995,0,20
9775,10009033,DE,Germany,DE_10009033,59.0,1.0,5.0,2.0,6.0,2.0,3.0,2.0,1.0,0.5,0.25,0.5,0.5,0.4444444444444444,0.25,0.5,0.5,0.5,0.26666666666666666,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.75,0.25,0.5,0.76,0.36,0,20
9776,10009043,DE,Germany,DE_10009043,67.0,1.0,3.0,2.0,1.0,1.0,2.0,2.0,1.0,0.5,0.25,0.5,0.6,0.4444444444444444,0.4166666666666667,0.5,0.375,0.5,0.09999999999999999,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.5,0.25,0.25,0.5,0.8800000000000001,0.24,0,20
9777,10009047,DE,Germany,DE_10009047,55.0,2.0,3.0,2.0,5.0,2.0,3.0,2.0,1.0,0.0,0.25,0.5833333333333334,0.5,0.4444444444444444,0.16666666666666666,0.625,0.375,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,1.0,0.0,0.0,0.5,0.4800000000000001,0.44000000000000006,0,20
9778,10009065,DE,Germany,DE_10009065,35.0,2.0,3.0,2.0,1.0,2.0,3.0,2.0,1.0,0.5,0.0,0.0,0.8,0.4444444444444444,0.4166666666666667,0.75,0.25,0.0,0.43333333333333335,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.25,0.25,0.5,0.5999999999999999,0.48,0,20
9779,10009069,DE,Germany,DE_10009069,57.0,2.0,7.0,3.0,9.0,2.0,3.0,2.0,1.0,0.4,0.0,0.0,0.0,0.0,0.75,0.375,0.375,0.75,0.5333333333333333,1.0,0.3333333333333333,0.3333333333333333,1.0,0.25,0.25,0.75,0.25,0.5599999999999999,0.24,0,20
9780,10009071,DE,Germany,DE_10009071,48.0,2.0,2.0,1.0,8.0,2.0,3.0,2.0,1.0,0.5,0.25,0.3333333333333333,0.2,0.3333333333333333,0.4166666666666667,0.5,0.5,,0.16666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.75,0.0,0.5,0.5,0.8400000000000001,0.12000000000000002,1,19
9781,10009078,DE,Germany,DE_10009078,41.0,1.0,3.0,2.0,1.0,1.0,3.0,2.0,3.0,0.5,0.0,0.25,0.2,0.2222222222222222,0.5833333333333334,0.375,0.5,0.5,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.25,0.0,0.0,0.5,0.8,0.28,0,20
9782,10009079,DE,Germany,DE_10009079,79.0,1.0,5.0,2.0,3.0,2.0,3.0,2.0,1.0,0.6,0.25,0.75,0.0,0.2222222222222222,0.3333333333333333,1.0,0.125,0.5,0.13333333333333333,1.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.25,0.0,0.0,0.75,0.4,0.4,0,20
9783,10009080,DE,Germany,DE_10009080,22.0,2.0,5.0,2.0,3.0,2.0,2.0,2.0,1.0,0.5,0.0,0.0,0.3,0.3333333333333333,0.3333333333333333,0.375,0.125,0.25,0.10000000000000002,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.5,0.25,0.0,0.25,0.8800000000000001,0.2,0,20
9784,10009085,DE,Germany,DE_10009085,54.0,1.0,3.0,2.0,1.0,2.0,3.0,2.0,1.0,0.5,0.25,0.5833333333333334,0.8,0.5555555555555555,0.5,0.625,0.5,1.0,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,1.0,0.25,0.0,0.25,0.8800000000000001,0.36,0,20
9785,10009087,DE,Germany,DE_10009087,41.0,1.0,2.0,1.0,2.0,1.0,3.0,2.0,2.0,1.0,1.0,0.75,0.8,1.0,0.08333333333333333,0.0,0.0,0.75,0.26666666666666666,0.6666666666666666,1.0,0.3333333333333333,0.6666666666666666,1.0,0.25,0.0,0.0,0.8,0.36,0,20
9786,10009088,DE,Germany,DE_10009088,68.0,1.0,5.0,2.0,3.0,2.0,2.0,1.0,2.0,0.3,0.5,0.5833333333333334,1.0,1.0,0.4166666666666667,0.375,0.125,0.75,0.09999999999999999,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,0.25,0.6,0.44000000000000006,0,20
9787,10009094,DE,Germany,DE_10009094,73.0,1.0,7.0,3.0,7.0,2.0,2.0,2.0,1.0,0.5,0.25,0.8333333333333334,0.5,0.6666666666666666,0.25,0.375,0.375,0.75,0.43333333333333335,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.75,0.75,0.25,0.5,0.9199999999999999,0.4,0,20
9788,10009100,DE,Germany,DE_10009100,57.0,1.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,0.9,0.75,0.4166666666666667,0.1,0.4444444444444444,0.16666666666666666,0.5,0.75,0.5,0.2333333333333333,1.0,1.0,0.3333333333333333,0.6666666666666666,0.75,0.0,0.75,0.0,0.8400000000000001,0.16,0,20
9789,10009101,DE,Germany,DE_10009101,55.0,2.0,3.0,2.0,8.0,2.0,3.0,2.0,2.0,0.3,0.5,0.3333333333333333,0.7,0.4444444444444444,0.25,0.25,0.375,0.5,0.16666666666666666,1.0,0.6666666666666666,0.3333333333333333,0.0,0.5,0.5,0.75,0.5,0.6000000000000001,0.4,0,20
9790,10009125,DE,Germany,DE_10009125,44.0,2.0,5.0,2.0,7.0,2.0,3.0,2.0,2.0,0.5,0.25,0.0,0.5,0.2222222222222222,0.16666666666666666,0.5,0.25,0.0,0.06666666666666667,0.3333333333333333,0.0,1.0,0.3333333333333333,0.5,0.0,0.0,0.5,0.76,0.27999999999999997,0,20
