ess_row_id,idno,cntry,country_name,ess_unique_id,agea,gndr,eisced,education_3cat,hinctnta,rlgblg,urbanization,blgetmg,vote_simple,dweight,pspwght,pweight,anweight,left_right_identification,gender_inequality,anti_lgbt,euroscepticism,anti_immigration,anti_egalitarianism,benefits_harm_economy,benefits_harm_society,welfare_chauvinism,anti_economic_interventionism,anti_social_benefits_low_income,anti_social_benefits_parents,educational_spending,anti_basic_income,anti_climate_change_taxes,anti_climate_change_renewables,anti_climate_ban_appliances,climate_skepticism,authoritarianism,anti_libertarianism,n_belief_missing,n_belief_available
8447,10003584,DE,Germany,DE_10003584,22.0,1.0,4.0,2.0,9.0,2.0,3.0,2.0,1.0,1.2370052,1.1580533,2.4998093,2.8949122,0.6,0.0,0.0,0.3,0.3333333333333333,0.4166666666666667,0.25,0.25,0.5,0.3333333333333333,0.6666666666666666,0.3333333333333333,1.0,0.3333333333333333,0.75,0.25,0.25,0.25,0.4,0.44000000000000006,0,20
8448,10003588,DE,Germany,DE_10003588,79.0,1.0,5.0,2.0,8.0,1.0,3.0,2.0,1.0,1.2370052,1.2129507,2.4998093,3.0321455,0.5,0.5,0.3333333333333333,0.5,0.3333333333333333,0.25,0.625,0.375,0.75,0.16666666666666666,0.3333333333333333,0.3333333333333333,1.0,0.6666666666666666,0.25,0.0,0.0,0.5,0.8800000000000001,0.31999999999999995,0,20
8449,10003601,DE,Germany,DE_10003601,48.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,1.2370052,1.4084196,2.4998093,3.5207803,0.5,0.5,0.4166666666666667,0.0,0.3333333333333333,0.16666666666666666,0.75,0.25,0.5,0.39999999999999997,1.0,0.6666666666666666,1.0,0.3333333333333333,0.75,0.0,0.0,0.5,0.4,0.44000000000000006,0,20
8450,10003602,DE,Germany,DE_10003602,39.0,1.0,3.0,2.0,8.0,1.0,2.0,2.0,1.0,1.2370052,1.4084196,2.4998093,3.5207803,0.5,0.0,0.08333333333333333,0.2,0.0,0.4166666666666667,0.5,0.375,0.5,0.26666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.25,0.25,0.0,0.25,0.64,0.39999999999999997,0,20
8451,10003605,DE,Germany,DE_10003605,62.0,1.0,3.0,2.0,5.0,2.0,2.0,2.0,1.0,1.2370052,1.2729583,2.4998093,3.182153,0.6,0.0,0.5,0.4,0.6666666666666666,0.6666666666666666,0.5,0.5,0.75,0.16666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.25,0.0,0.75,0.0,0.4,0.08,0,20
8452,10003606,DE,Germany,DE_10003606,66.0,1.0,5.0,2.0,3.0,1.0,2.0,2.0,1.0,1.2370052,0.7215104,2.4998093,1.8036385,0.4,0.25,0.3333333333333333,0.5,0.5555555555555555,0.3333333333333333,0.625,0.625,0.75,0.6,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.75,0.25,0.5,0.72,0.36,0,20
8453,10003608,DE,Germany,DE_10003608,76.0,1.0,7.0,3.0,10.0,2.0,2.0,2.0,2.0,1.2370052,0.7215104,2.4998093,1.8036385,0.8,0.25,0.5833333333333334,0.2,0.1111111111111111,0.8333333333333334,0.75,0.5,0.5,0.7000000000000001,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,0.75,1.0,0.24,0.2,0,20
8454,10003610,DE,Germany,DE_10003610,29.0,1.0,5.0,2.0,4.0,2.0,2.0,2.0,1.0,1.2370052,1.2153444,2.4998093,3.0381293,0.2,0.25,0.25,0.7,0.0,0.25,0.25,0.25,0.0,0.36666666666666664,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.75,0.25,0.25,0.5,0.36000000000000004,0.31999999999999995,0,20
8455,10003613,DE,Germany,DE_10003613,46.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,1.0,1.2370052,1.5020242,2.4998093,3.7547739,0.3,0.0,0.5,0.8,0.5555555555555555,0.16666666666666666,0.0,0.375,0.5,0.26666666666666666,1.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.5,0.25,0.25,0.25,0.4800000000000001,0.48,0,20
8457,10003617,DE,Germany,DE_10003617,20.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,3.0,1.2370052,1.2153444,2.4998093,3.0381293,0.4,0.0,0.16666666666666666,0.3,0.4444444444444444,0.75,0.5,0.5,0.5,0.4333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.25,0.25,0.5,0.5,0.5200000000000001,0.0,0,20
8458,10003623,DE,Germany,DE_10003623,62.0,1.0,5.0,2.0,7.0,1.0,2.0,2.0,1.0,1.2370052,0.7215104,2.4998093,1.8036385,0.7,0.25,0.3333333333333333,0.8,0.3333333333333333,0.4166666666666667,0.25,0.5,0.5,0.5333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,1.0,0.75,0.75,0.75,0.5,0.6399999999999999,0.27999999999999997,0,20
8459,10003624,DE,Germany,DE_10003624,43.0,1.0,5.0,2.0,8.0,1.0,2.0,2.0,1.0,1.2370052,0.77988964,2.4998093,1.9495753,0.7,0.25,0.5,0.4,0.2222222222222222,0.75,0.875,0.375,0.5,0.4666666666666666,0.6666666666666666,0.0,1.0,1.0,0.5,0.25,0.5,0.25,0.52,0.24,0,20
8460,10003625,DE,Germany,DE_10003625,20.0,1.0,2.0,1.0,7.0,1.0,2.0,2.0,3.0,1.2370052,1.38855,2.4998093,3.4711103,0.0,0.0,0.08333333333333333,0.2,0.2222222222222222,0.4166666666666667,0.25,0.625,0.0,0.13333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.5,0.0,0.5,0.25,0.56,0.31999999999999995,0,20
8461,10003627,DE,Germany,DE_10003627,56.0,1.0,6.0,3.0,10.0,1.0,2.0,2.0,1.0,1.2370052,0.7215104,2.4998093,1.8036385,0.5,0.25,0.25,0.2,0.0,0.5,0.25,0.25,0.25,0.3666666666666667,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.25,0.0,0.0,0.0,0.4800000000000001,0.24,0,20
8462,10003629,DE,Germany,DE_10003629,75.0,2.0,3.0,2.0,5.0,1.0,2.0,2.0,1.0,1.2370052,1.3962617,2.4998093,3.490388,0.5,0.5,0.16666666666666666,0.2,0.2222222222222222,0.3333333333333333,0.5,0.375,0.5,0.39999999999999997,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5,0.25,0.25,0.5,0.5599999999999999,0.52,0,20
8463,10003631,DE,Germany,DE_10003631,41.0,1.0,3.0,2.0,7.0,1.0,2.0,2.0,1.0,1.2370052,1.4084196,2.4998093,3.5207803,0.4,0.0,0.4166666666666667,0.3,0.2222222222222222,0.25,0.0,0.25,0.5,0.26666666666666666,1.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.25,0.0,0.25,0.25,0.64,0.4,0,20
8465,10003634,DE,Germany,DE_10003634,74.0,2.0,3.0,2.0,6.0,1.0,2.0,2.0,1.0,1.2370052,1.3962617,2.4998093,3.490388,0.6,0.75,0.3333333333333333,0.6,0.3333333333333333,0.5,0.75,0.5,0.75,0.26666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.75,0.25,0.0,0.5,0.7200000000000001,0.27999999999999997,0,20
8466,10003635,DE,Germany,DE_10003635,49.0,1.0,3.0,2.0,7.0,1.0,2.0,2.0,1.0,1.2370052,1.4084196,2.4998093,3.5207803,0.7,0.0,0.4166666666666667,0.5,0.3333333333333333,0.8333333333333334,0.25,0.25,0.5,0.3333333333333333,1.0,0.3333333333333333,0.6666666666666666,1.0,0.25,0.25,0.25,0.5,0.48,0.43999999999999995,0,20
8467,10003638,DE,Germany,DE_10003638,46.0,1.0,5.0,2.0,7.0,2.0,2.0,2.0,3.0,1.2370052,0.77988964,2.4998093,1.9495753,0.8,0.75,0.5833333333333334,0.2,0.2222222222222222,0.25,0.25,0.375,0.5,0.3666666666666667,1.0,0.3333333333333333,0.6666666666666666,1.0,0.5,0.25,0.25,0.5,0.68,0.36,0,20
8468,10003639,DE,Germany,DE_10003639,63.0,1.0,5.0,2.0,7.0,2.0,2.0,2.0,1.0,1.2370052,0.7215104,2.4998093,1.8036385,0.3,0.25,0.25,0.7,0.3333333333333333,0.25,0.375,0.375,0.75,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.5,0.75,0.0,0.25,0.48,0.4,0,20
8469,10003644,DE,Germany,DE_10003644,31.0,2.0,7.0,3.0,8.0,2.0,2.0,2.0,1.0,1.2370052,0.9776941,2.4998093,2.4440486,0.2,0.0,0.0,0.0,0.2222222222222222,0.75,0.375,0.625,0.5,0.26666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.25,0.25,0.5,0.25,0.6000000000000001,0.48,0,20
8470,10003650,DE,Germany,DE_10003650,20.0,2.0,4.0,2.0,8.0,1.0,2.0,2.0,3.0,1.2370052,1.3693761,2.4998093,3.423179,0.5,0.0,0.08333333333333333,0.2,0.4444444444444444,0.5833333333333334,0.375,0.25,0.25,0.3,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.25,0.25,0.75,0.25,0.52,0.24,0,20
8471,10003674,DE,Germany,DE_10003674,26.0,2.0,3.0,2.0,6.0,1.0,2.0,2.0,1.0,1.2370052,1.3693761,2.4998093,3.423179,0.7,0.0,0.25,0.4,0.4444444444444444,0.6666666666666666,0.5,0.25,0.5,0.3666666666666667,0.6666666666666666,0.0,0.6666666666666666,0.3333333333333333,0.5,0.25,0.25,0.75,0.64,0.36,0,20
8472,10003681,DE,Germany,DE_10003681,50.0,1.0,7.0,3.0,10.0,1.0,2.0,2.0,1.0,1.2370052,0.77988964,2.4998093,1.9495753,0.3,0.0,0.0,0.3,0.0,0.25,0.0,0.5,0.75,0.3333333333333333,1.0,0.0,0.0,0.6666666666666666,0.25,0.25,0.0,0.25,,,2,18
8473,10003684,DE,Germany,DE_10003684,23.0,2.0,4.0,2.0,5.0,1.0,2.0,2.0,1.0,1.2370052,1.3693761,2.4998093,3.423179,0.5,0.25,0.3333333333333333,0.4,0.6666666666666666,0.5833333333333334,0.375,0.5,0.5,0.3666666666666667,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.75,0.25,0.25,0.25,0.72,0.5199999999999999,0,20
8474,10003685,DE,Germany,DE_10003685,75.0,2.0,7.0,3.0,8.0,1.0,2.0,2.0,1.0,1.2370052,0.7660086,2.4998093,1.9148754,0.5,0.0,0.25,0.5,0.0,0.16666666666666666,0.25,0.375,0.5,0.26666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.5,0.5,0.0,0.5,0.4,0.72,0,20
8475,10003686,DE,Germany,DE_10003686,27.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,1.0,1.2370052,1.3693761,2.4998093,3.423179,0.5,0.0,0.25,0.7,0.5555555555555555,0.25,0.25,0.25,0.5,0.26666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.75,0.25,0.5,0.5,0.64,0.6000000000000001,0,20
8476,10003697,DE,Germany,DE_10003697,41.0,1.0,7.0,3.0,7.0,1.0,2.0,2.0,1.0,1.2370052,0.77988964,2.4998093,1.9495753,0.7,0.25,0.25,0.3,0.3333333333333333,0.75,0.625,0.625,0.5,0.3,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.5,0.5,0.75,0.5,0.7200000000000001,0.52,0,20
8477,10003710,DE,Germany,DE_10003710,50.0,2.0,5.0,2.0,7.0,1.0,2.0,2.0,1.0,1.2370052,0.7849524,2.4998093,1.9622313,0.5,0.0,0.16666666666666666,0.6,0.3333333333333333,0.3333333333333333,0.5,0.25,0.5,0.3666666666666667,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5,0.75,0.25,0.25,0.8,0.39999999999999997,0,20
8478,10003721,DE,Germany,DE_10003721,58.0,1.0,5.0,2.0,10.0,1.0,2.0,2.0,1.0,1.2370052,0.7215104,2.4998093,1.8036385,0.5,0.25,0.25,0.4,0.5555555555555555,0.8333333333333334,0.75,0.25,0.5,0.06666666666666667,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.5,0.68,0.31999999999999995,0,20
8479,10003724,DE,Germany,DE_10003724,49.0,2.0,2.0,1.0,,1.0,2.0,2.0,1.0,1.2370052,2.6699226,2.4998093,6.6742973,0.5,0.25,0.25,,0.7777777777777777,0.3333333333333333,0.625,0.25,0.5,0.3,0.3333333333333333,0.3333333333333333,0.3333333333333333,,0.75,0.25,0.5,0.5,0.52,0.32,2,18
8480,10003725,DE,Germany,DE_10003725,65.0,2.0,4.0,2.0,4.0,2.0,2.0,2.0,1.0,1.2370052,1.3962617,2.4998093,3.490388,0.4,0.0,0.3333333333333333,0.5,0.4444444444444444,0.5833333333333334,0.75,0.5,0.75,0.6333333333333333,0.6666666666666666,0.6666666666666666,0.0,1.0,0.75,0.5,0.75,,0.6000000000000001,0.43999999999999995,1,19
8481,10003726,DE,Germany,DE_10003726,26.0,1.0,4.0,2.0,5.0,1.0,2.0,2.0,3.0,1.2370052,1.2153444,2.4998093,3.0381293,,1.0,0.6666666666666666,0.2,0.3333333333333333,0.3333333333333333,0.5,0.25,0.25,0.20000000000000004,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.25,0.25,0.5,0.6799999999999999,0.24,1,19
8482,10003730,DE,Germany,DE_10003730,40.0,1.0,7.0,3.0,10.0,1.0,2.0,2.0,1.0,1.2370052,0.77988964,2.4998093,1.9495753,0.5,0.25,,0.3,0.3333333333333333,0.8333333333333334,0.375,0.625,0.75,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.75,0.75,0.25,0.5,0.72,0.16,1,19
8483,10003732,DE,Germany,DE_10003732,42.0,1.0,3.0,2.0,8.0,1.0,2.0,1.0,1.0,1.2370052,1.4084196,2.4998093,3.5207803,0.7,0.25,,1.0,0.4444444444444444,0.75,0.625,0.5,0.5,0.43333333333333335,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.5,0.25,0.25,0.25,0.64,0.4800000000000001,1,19
8485,10003739,DE,Germany,DE_10003739,79.0,2.0,2.0,1.0,,1.0,2.0,2.0,1.0,1.2370052,3.194156,2.4998093,7.984781,0.5,0.75,0.5,0.3,0.3333333333333333,0.5,0.625,0.25,0.5,0.3666666666666667,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.5,0.25,0.25,0.25,0.76,0.5599999999999999,0,20
8486,10003742,DE,Germany,DE_10003742,50.0,2.0,5.0,2.0,10.0,1.0,1.0,2.0,1.0,1.2370052,1.5020242,2.4998093,3.7547739,0.7,0.25,0.3333333333333333,0.6,0.3333333333333333,0.75,0.375,0.5,0.75,0.3,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.5,0.25,0.75,0.25,0.8400000000000001,0.16,0,20
8487,10003744,DE,Germany,DE_10003744,36.0,2.0,5.0,2.0,5.0,2.0,2.0,2.0,2.0,1.2370052,0.7849524,2.4998093,1.9622313,0.5,0.0,0.75,0.9,0.6666666666666666,0.16666666666666666,0.75,0.375,0.5,0.3,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5,0.25,0.25,0.25,0.4800000000000001,0.12000000000000002,0,20
8488,10003752,DE,Germany,DE_10003752,21.0,2.0,3.0,2.0,6.0,1.0,2.0,1.0,3.0,1.2370052,1.3693761,2.4998093,3.423179,,0.25,0.0,0.4,0.3333333333333333,0.4166666666666667,0.625,0.0,0.5,0.13333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.75,0.0,1.0,,0.72,0.08,2,18
8489,10003756,DE,Germany,DE_10003756,22.0,1.0,4.0,2.0,5.0,2.0,2.0,2.0,1.0,1.2370052,1.2153444,2.4998093,3.0381293,0.3,0.25,0.25,0.5,0.0,0.25,0.5,0.5,0.0,0.13333333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.25,0.0,0.0,0.5,0.48,0.08,0,20
8490,10003761,DE,Germany,DE_10003761,31.0,1.0,3.0,2.0,6.0,1.0,2.0,2.0,1.0,1.2370052,1.2153444,2.4998093,3.0381293,0.6,0.25,0.25,0.9,0.6666666666666666,0.4166666666666667,0.5,0.625,0.5,0.2333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.25,0.25,0.5,0.5,0.64,0.24,0,20
8491,10003764,DE,Germany,DE_10003764,62.0,1.0,3.0,2.0,7.0,1.0,2.0,2.0,1.0,1.2370052,1.2729583,2.4998093,3.182153,0.5,0.5,0.25,0.3,0.2222222222222222,0.5833333333333334,0.75,0.25,0.75,0.5333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.25,0.75,0.25,0.25,0.52,0.36,0,20
8492,10003782,DE,Germany,DE_10003782,20.0,1.0,4.0,2.0,5.0,2.0,4.0,2.0,3.0,1.2370052,1.2153444,2.4998093,3.0381293,0.5,0.0,0.16666666666666666,0.2,0.0,0.16666666666666666,0.125,0.25,0.75,0.13333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,0.25,0.25,0.25,0.6799999999999999,0.44000000000000006,0,20
8493,10003784,DE,Germany,DE_10003784,56.0,1.0,7.0,3.0,10.0,2.0,3.0,2.0,1.0,1.2370052,0.7215104,2.4998093,1.8036385,0.3,0.25,0.5833333333333334,0.6,0.0,0.5833333333333334,0.375,0.5,0.75,0.3666666666666667,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.25,0.5,0.25,0.25,0.52,0.36,0,20
8494,10003786,DE,Germany,DE_10003786,46.0,1.0,5.0,2.0,,1.0,3.0,2.0,1.0,1.2370052,0.77988964,2.4998093,1.9495753,0.4,0.25,0.25,0.6,0.3333333333333333,0.5,0.375,0.25,0.0,0.46666666666666673,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.25,0.25,1.0,0.25,0.43999999999999995,0.52,0,20
8495,10003793,DE,Germany,DE_10003793,33.0,2.0,3.0,2.0,7.0,2.0,3.0,2.0,1.0,1.2370052,1.3693761,2.4998093,3.423179,0.3,0.0,0.08333333333333333,0.3,0.3333333333333333,0.25,0.75,0.375,0.25,0.26666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.5,0.25,0.0,0.25,0.56,0.39999999999999997,0,20
8496,10003797,DE,Germany,DE_10003797,74.0,1.0,3.0,2.0,,1.0,2.0,2.0,2.0,1.2370052,1.2729583,2.4998093,3.182153,,0.5,0.5833333333333334,0.3,0.4444444444444444,0.3333333333333333,0.625,0.375,0.75,0.3,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.25,0.0,0.25,0.5,0.76,0.24000000000000005,1,19
8497,10003802,DE,Germany,DE_10003802,52.0,2.0,3.0,2.0,7.0,1.0,3.0,2.0,1.0,1.2370052,1.5020242,2.4998093,3.7547739,0.5,0.25,0.16666666666666666,0.5,0.3333333333333333,0.5,0.5,0.5,0.5,0.26666666666666666,1.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.25,0.25,0.0,0.25,0.9199999999999999,0.44000000000000006,0,20
8498,10003805,DE,Germany,DE_10003805,80.0,1.0,6.0,3.0,8.0,1.0,3.0,2.0,1.0,1.2370052,0.7215104,2.4998093,1.8036385,0.6,0.25,0.3333333333333333,0.3,0.1111111111111111,0.3333333333333333,0.75,0.25,0.75,0.39999999999999997,0.3333333333333333,0.3333333333333333,1.0,0.6666666666666666,0.5,0.25,0.75,0.25,0.76,0.4800000000000001,0,20
8499,10003806,DE,Germany,DE_10003806,19.0,1.0,2.0,1.0,8.0,1.0,3.0,2.0,2.0,1.2370052,1.38855,2.4998093,3.4711103,0.5,0.0,0.16666666666666666,0.2,0.2222222222222222,0.25,0.375,0.625,0.5,0.16666666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.25,0.5600000000000002,0.5200000000000001,0,20
8500,10003809,DE,Germany,DE_10003809,28.0,2.0,3.0,2.0,4.0,1.0,3.0,2.0,3.0,1.2370052,1.3693761,2.4998093,3.423179,0.4,0.0,1.0,0.6,0.2222222222222222,0.4166666666666667,0.5,0.25,0.0,0.3333333333333333,,0.6666666666666666,0.6666666666666666,0.0,0.75,0.25,0.25,0.5,0.9199999999999999,0.4,1,19
8501,10003810,DE,Germany,DE_10003810,53.0,1.0,3.0,2.0,6.0,2.0,2.0,2.0,1.0,1.2370052,1.4084196,2.4998093,3.5207803,0.3,0.0,0.0,1.0,0.0,0.3333333333333333,0.75,0.625,0.5,0.13333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,0.25,0.25,0.0,0.25,0.72,0.04,0,20
8502,10003814,DE,Germany,DE_10003814,40.0,2.0,7.0,3.0,5.0,1.0,3.0,2.0,3.0,1.2370052,0.7849524,2.4998093,1.9622313,0.5,0.25,0.25,0.2,0.3333333333333333,,0.5,0.5,0.5,0.5333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.25,0.25,0.0,0.25,0.5599999999999999,0.56,1,19
8503,10003816,DE,Germany,DE_10003816,35.0,1.0,5.0,2.0,10.0,1.0,2.0,2.0,1.0,1.2370052,0.77988964,2.4998093,1.9495753,0.3,0.0,0.25,0.3,0.5555555555555555,0.6666666666666666,0.75,0.375,0.5,0.39999999999999997,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.75,0.0,0.0,0.5,0.6,0.24,0,20
8504,10003817,DE,Germany,DE_10003817,53.0,1.0,5.0,2.0,10.0,1.0,3.0,2.0,1.0,1.2370052,0.77988964,2.4998093,1.9495753,0.2,0.0,0.25,0.8,0.2222222222222222,0.5,0.375,0.375,0.25,0.3,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.75,0.25,0.0,0.25,0.5599999999999999,0.24,0,20
8505,10003818,DE,Germany,DE_10003818,62.0,2.0,7.0,3.0,9.0,1.0,2.0,2.0,1.0,1.2370052,0.7660086,2.4998093,1.9148754,0.4,0.25,0.3333333333333333,0.3,0.3333333333333333,0.4166666666666667,0.25,0.25,0.5,0.3,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.0,0.25,0.0,0.5,0.6,0.5200000000000001,0,20
8506,10003819,DE,Germany,DE_10003819,19.0,2.0,2.0,1.0,,2.0,2.0,2.0,1.0,1.2370052,1.3632202,2.4998093,3.4077904,0.5,0.25,0.16666666666666666,0.3,0.0,0.4166666666666667,0.625,0.625,0.0,0.16666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.5,0.25,0.75,0.25,0.6799999999999999,0.24,0,20
8507,10003820,DE,Germany,DE_10003820,31.0,1.0,3.0,2.0,3.0,2.0,3.0,2.0,1.0,1.2370052,1.2153444,2.4998093,3.0381293,0.2,0.0,0.0,0.1,0.0,0.16666666666666666,0.125,0.5,0.75,0.13333333333333333,0.6666666666666666,0.3333333333333333,,0.3333333333333333,0.5,1.0,0.75,0.0,0.24000000000000005,0.36,1,19
8508,10003821,DE,Germany,DE_10003821,64.0,2.0,3.0,2.0,5.0,1.0,3.0,2.0,1.0,1.2370052,1.3962617,2.4998093,3.490388,0.1,0.0,0.08333333333333333,0.5,0.3333333333333333,0.4166666666666667,0.75,0.25,0.5,0.26666666666666666,0.6666666666666666,1.0,0.3333333333333333,0.6666666666666666,0.75,0.75,0.75,0.5,0.76,0.31999999999999995,0,20
8509,10003824,DE,Germany,DE_10003824,30.0,1.0,3.0,2.0,9.0,1.0,5.0,2.0,1.0,1.2370052,1.2153444,2.4998093,3.0381293,0.5,0.0,0.25,0.4,0.3333333333333333,0.5,0.5,0.125,0.5,0.19999999999999998,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5,0.0,0.25,0.25,0.36,0.24,0,20
8510,10003827,DE,Germany,DE_10003827,70.0,1.0,3.0,2.0,5.0,1.0,1.0,2.0,1.0,1.2370052,1.2729583,2.4998093,3.182153,0.8,0.25,0.5833333333333334,1.0,0.3333333333333333,0.16666666666666666,0.5,0.25,0.75,0.6666666666666666,0.3333333333333333,1.0,0.3333333333333333,0.0,1.0,1.0,0.75,0.25,0.6799999999999999,0.4800000000000001,0,20
8511,10003845,DE,Germany,DE_10003845,23.0,2.0,4.0,2.0,,2.0,5.0,2.0,1.0,1.2370052,1.3693761,2.4998093,3.423179,0.3,0.0,0.0,,0.0,0.0,0.125,0.25,0.75,0.2333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333,,0.0,0.75,0.25,0.24,0.0,2,18
8512,10003851,DE,Germany,DE_10003851,74.0,1.0,3.0,2.0,6.0,2.0,5.0,2.0,1.0,1.2370052,1.2729583,2.4998093,3.182153,0.5,0.0,0.08333333333333333,0.0,,0.0,0.5,0.25,0.5,0.19999999999999998,1.0,1.0,0.0,1.0,0.5,0.0,0.75,,0.96,0.56,2,18
8513,10003859,DE,Germany,DE_10003859,58.0,2.0,7.0,3.0,10.0,1.0,3.0,2.0,1.0,1.2370052,0.7660086,2.4998093,1.9148754,0.3,0.0,0.0,0.4,0.3333333333333333,0.75,0.25,0.25,0.25,0.3666666666666667,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,0.5,0.25,0.25,0.25,0.48,0.12000000000000002,0,20
8514,10003860,DE,Germany,DE_10003860,63.0,2.0,3.0,2.0,5.0,1.0,4.0,2.0,1.0,1.2370052,1.3962617,2.4998093,3.490388,0.4,0.5,0.16666666666666666,0.2,0.2222222222222222,0.25,0.625,0.25,0.25,0.2333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.75,0.25,0.0,0.0,0.8400000000000001,0.27999999999999997,0,20
8515,10003861,DE,Germany,DE_10003861,82.0,2.0,3.0,2.0,3.0,1.0,5.0,2.0,1.0,1.2370052,1.3962617,2.4998093,3.490388,0.5,0.25,0.4166666666666667,0.3,0.5555555555555555,0.5833333333333334,0.75,0.375,0.75,0.3666666666666667,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5,0.25,0.0,0.75,0.76,0.44000000000000006,0,20
8516,10003864,DE,Germany,DE_10003864,39.0,1.0,5.0,2.0,8.0,1.0,4.0,2.0,1.0,1.2370052,1.4084196,2.4998093,3.5207803,0.5,0.0,0.08333333333333333,0.7,0.2222222222222222,0.25,0.25,0.625,0.25,0.16666666666666666,1.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,0.25,0.25,0.25,0.8400000000000001,0.52,0,20
8517,10003865,DE,Germany,DE_10003865,36.0,1.0,4.0,2.0,,2.0,5.0,2.0,1.0,1.2370052,1.4084196,2.4998093,3.5207803,0.3,0.0,0.08333333333333333,,0.0,0.5833333333333334,0.25,0.75,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.25,0.0,0.25,0.5,0.6,0.27999999999999997,1,19
8518,10003868,DE,Germany,DE_10003868,27.0,2.0,7.0,3.0,,1.0,5.0,2.0,1.0,1.2370052,0.9776941,2.4998093,2.4440486,0.4,0.0,0.16666666666666666,0.0,0.2222222222222222,0.25,,0.0,0.25,0.13333333333333333,1.0,0.0,0.3333333333333333,1.0,0.25,0.0,0.25,0.5,0.8799999999999999,0.48,1,19
