ess_row_id,idno,cntry,country_name,ess_unique_id,agea,gndr,edulvla,education_3cat,hinctnta,rlgblg,urbanization,blgetmg,dweight,pspwght,pweight,anweight,left_right_identification,gender_inequality,anti_lgbt,euroscepticism,anti_immigration,anti_egalitarianism,benefits_harm_economy,benefits_harm_society,welfare_chauvinism,anti_economic_interventionism,harsh_sentences,anti_militant_democracy,no_science_environment_solution,anti_government_spending,regressive_taxes,regressive_benefits,age_prejudice,authoritarianism,anti_libertarianism,n_belief_missing,n_belief_available
15621,880,ES,Spain,ES_880,58.0,2.0,1.0,1.0,6.0,1.0,2.0,2.0,1.5171,1.5211687,1.5009209,2.283154,0.3,0.625,0.0,0.5,0.4444444444444444,0.0,0.375,0.25,0.5,0.15000000000000002,1.0,0.5,,0.5,0.0,0.5,0.8,0.9199999999999999,0.24,1,18
15622,881,ES,Spain,ES_881,81.0,2.0,1.0,1.0,2.0,1.0,5.0,2.0,0.7445,0.77809334,1.5009209,1.1678566,0.3,0.25,0.25,0.5,0.6666666666666666,0.25,0.5,0.375,0.5,0.21666666666666665,0.75,0.25,0.5,0.5,0.5,0.0,0.5,0.8800000000000001,0.36,0,19
15623,882,ES,Spain,ES_882,51.0,2.0,1.0,1.0,2.0,1.0,4.0,2.0,1.2051,1.2029206,1.5009209,1.8054886,0.2,0.625,0.0,0.4,0.3333333333333333,0.25,0.625,0.25,0.25,0.05000000000000001,1.0,0.0,0.25,0.5,0.0,0.5,0.7,0.8800000000000001,0.24,0,19
15624,884,ES,Spain,ES_884,26.0,2.0,5.0,3.0,10.0,1.0,3.0,2.0,0.298,0.3844442,1.5009209,0.57702035,0.5,1.0,0.0,0.5,0.3333333333333333,0.25,0.375,0.75,0.5,0.13333333333333333,0.75,0.25,0.25,0.5,0.0,0.25,0.8,0.64,0.32,0,19
15625,886,ES,Spain,ES_886,50.0,1.0,5.0,3.0,5.0,2.0,5.0,2.0,1.4448,1.5958521,1.5009209,2.3952477,,0.625,0.0,0.5,0.0,0.125,0.25,0.25,0.0,0.19999999999999998,1.0,0.0,0.5,0.5,0.5,0.0,0.1,0.76,0.24,1,18
15626,888,ES,Spain,ES_888,78.0,2.0,5.0,3.0,7.0,1.0,1.0,2.0,1.4257,1.762416,1.5009209,2.645247,0.2,0.625,0.0,0.7,0.6666666666666666,0.125,0.375,0.125,0.75,0.09999999999999999,1.0,0.0,0.5,0.8,0.0,0.5,0.0,0.6399999999999999,0.2,0,19
15628,890,ES,Spain,ES_890,42.0,1.0,3.0,2.0,8.0,1.0,5.0,2.0,0.73,0.624103,1.5009209,0.93672925,0.0,0.375,0.5,0.2,0.5555555555555555,0.125,0.5,0.25,0.5,0.39999999999999997,0.5,0.5,0.75,0.4,1.0,1.0,0.2,0.8,0.36,0,19
15629,891,ES,Spain,ES_891,74.0,2.0,1.0,1.0,,1.0,3.0,2.0,0.298,0.28488186,1.5009209,0.42758512,0.4,0.625,0.25,0.4,0.1111111111111111,0.0,0.5,0.75,0.5,0.10000000000000002,1.0,0.0,0.75,0.7,0.5,0.75,0.3,0.8,0.4800000000000001,0,19
15631,893,ES,Spain,ES_893,72.0,2.0,1.0,1.0,3.0,1.0,3.0,2.0,0.298,0.28488186,1.5009209,0.42758512,,0.375,0.25,0.4,0.3333333333333333,0.0,,0.25,0.5,0.23333333333333336,1.0,0.5,0.75,0.6,0.0,0.25,0.5,0.8400000000000001,0.44000000000000006,2,17
15632,894,ES,Spain,ES_894,86.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,0.1627,0.15553784,1.5009209,0.23345,0.3,0.75,0.0,0.5,0.3333333333333333,0.125,0.75,0.375,,0.11666666666666665,0.5,0.0,0.25,0.3,0.5,0.25,0.1,0.76,0.31999999999999995,1,18
15633,895,ES,Spain,ES_895,48.0,2.0,5.0,3.0,,1.0,2.0,2.0,1.32,1.9924102,1.5009209,2.9904501,0.5,1.0,0.0,0.1,0.6666666666666666,0.375,0.625,0.375,0.75,0.18333333333333335,0.5,0.0,0.5,0.5,,0.0,0.0,0.56,0.2,1,18
15635,899,ES,Spain,ES_899,47.0,2.0,3.0,2.0,6.0,2.0,5.0,2.0,0.73,0.5776371,1.5009209,0.8669875,0.2,0.75,0.0,0.0,0.6666666666666666,0.125,0.625,0.5,0.5,0.0,1.0,0.0,1.0,0.6,0.0,0.0,1.0,0.64,0.16,0,19
15636,901,ES,Spain,ES_901,37.0,1.0,3.0,2.0,,1.0,3.0,2.0,1.6676,1.0751556,1.5009209,1.6137235,0.5,0.5,0.25,0.5,0.6666666666666666,0.375,0.5,0.25,0.5,0.25,1.0,0.25,0.75,0.5,0.5,0.0,0.5,0.44000000000000006,0.5199999999999999,0,19
15638,905,ES,Spain,ES_905,21.0,1.0,4.0,2.0,9.0,2.0,3.0,2.0,0.1627,0.1229585,1.5009209,0.18455099,0.2,0.875,0.0,0.3,0.0,0.25,0.5,0.25,0.75,0.35000000000000003,0.5,0.25,0.5,0.5,0.0,0.75,0.5,0.24,0.24000000000000005,0,19
15639,907,ES,Spain,ES_907,21.0,1.0,2.0,1.0,,1.0,5.0,2.0,1.4448,1.3161198,1.5009209,1.9753917,,0.75,0.0,0.5,0.6666666666666666,0.25,0.375,0.5,0.5,0.08333333333333333,1.0,0.0,1.0,0.5,0.0,0.5,0.1,0.96,0.24,1,18
15642,911,ES,Spain,ES_911,59.0,2.0,1.0,1.0,,1.0,2.0,2.0,0.4298,0.41087994,1.5009209,0.61669827,0.5,0.25,0.0,,0.6666666666666666,0.125,0.5,0.5,0.5,0.16666666666666666,0.75,0.0,0.25,1.0,0.0,0.25,1.0,0.8800000000000001,0.12000000000000002,1,18
15643,912,ES,Spain,ES_912,20.0,1.0,3.0,2.0,5.0,1.0,3.0,2.0,1.4448,0.9009686,1.5009209,1.3522826,0.4,0.625,0.0,0.5,0.0,0.375,0.375,0.125,0.0,0.35000000000000003,0.75,0.25,0.5,0.3,0.5,0.0,0.4,0.76,0.27999999999999997,0,19
15644,913,ES,Spain,ES_913,21.0,1.0,3.0,2.0,,1.0,2.0,2.0,1.5467,0.96369934,1.5009209,1.4464365,0.3,0.75,0.0,0.2,0.3333333333333333,0.25,0.25,0.75,0.5,0.08333333333333333,0.75,0.25,0.5,0.4,0.5,0.25,0.0,0.8,0.12000000000000002,0,19
15646,915,ES,Spain,ES_915,49.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,0.6736,0.6896817,1.5009209,1.0351577,0.3,0.75,0.0,0.5,0.6666666666666666,0.25,,0.375,0.5,,0.75,0.25,0.75,0.4,0.0,0.0,0.7,0.5200000000000001,0.32,2,17
15647,916,ES,Spain,ES_916,56.0,1.0,2.0,1.0,4.0,1.0,3.0,2.0,0.1627,0.12605102,1.5009209,0.18919261,0.5,0.875,0.25,0.5,0.3333333333333333,0.25,0.625,0.25,0.5,0.09999999999999999,1.0,0.0,0.25,0.5,0.0,0.0,0.3,0.8,0.43999999999999995,0,19
15649,918,ES,Spain,ES_918,48.0,1.0,1.0,1.0,6.0,2.0,3.0,2.0,1.3763,1.17462,1.5009209,1.7630117,,0.375,0.25,0.9,0.6666666666666666,0.375,0.75,0.75,0.5,0.08333333333333333,0.75,0.25,0.75,0.6,0.0,0.0,0.1,0.76,0.4800000000000001,1,18
15651,920,ES,Spain,ES_920,46.0,1.0,1.0,1.0,4.0,1.0,3.0,2.0,0.1627,0.16828327,1.5009209,0.25257987,,0.375,0.75,0.3,0.7777777777777777,0.25,0.5,0.25,0.5,0.3333333333333333,0.75,0.75,1.0,0.3,0.5,0.0,0.3,0.68,0.4800000000000001,1,18
15652,923,ES,Spain,ES_923,42.0,1.0,2.0,1.0,6.0,2.0,3.0,2.0,0.73,0.82545745,1.5009209,1.2389463,,0.375,0.25,0.5,0.5555555555555555,0.5,0.75,0.625,0.5,0.4333333333333333,0.75,0.25,0.25,0.0,0.5,0.0,0.9,0.44000000000000006,0.4,1,18
15653,924,ES,Spain,ES_924,60.0,1.0,5.0,3.0,,2.0,5.0,2.0,1.4448,1.9866623,1.5009209,2.981823,,0.625,0.25,0.2,0.3333333333333333,0.5,0.625,0.125,0.0,0.3666666666666667,1.0,0.25,0.5,0.2,0.5,0.0,0.3,0.68,0.36,1,18
15654,925,ES,Spain,ES_925,20.0,1.0,2.0,1.0,4.0,2.0,4.0,2.0,1.2051,1.4179652,1.5009209,2.1282535,0.2,0.75,0.0,0.2,0.3333333333333333,0.125,0.375,0.625,0.5,0.08333333333333333,1.0,0.0,0.0,0.6,0.0,0.5,0.1,0.9199999999999999,0.08,0,19
15655,927,ES,Spain,ES_927,71.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,0.4298,0.33298543,1.5009209,0.4997848,0.6,0.625,,0.2,0.3333333333333333,0.125,0.25,0.5,0.5,0.11666666666666665,1.0,0.0,0.25,0.4,0.5,0.25,0.3,0.76,0.31999999999999995,1,18
15656,928,ES,Spain,ES_928,27.0,2.0,5.0,3.0,7.0,2.0,3.0,2.0,1.3763,1.4650792,1.5009209,2.198968,0.2,1.0,0.0,0.3,0.6666666666666666,0.125,0.625,0.25,0.5,0.18333333333333332,0.75,0.0,0.25,0.4,0.0,0.0,0.2,0.5200000000000001,0.24,0,19
15657,929,ES,Spain,ES_929,40.0,1.0,3.0,2.0,,2.0,3.0,2.0,1.5467,0.99720746,1.5009209,1.4967295,0.2,0.875,0.0,0.0,0.3333333333333333,0.0,0.5,0.0,0.5,0.16666666666666666,1.0,0.0,1.0,0.3,0.0,0.5,1.0,0.8400000000000001,0.24000000000000005,0,19
15658,931,ES,Spain,ES_931,85.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,0.6736,0.70399415,1.5009209,1.0566396,0.3,0.25,0.75,0.5,1.0,0.25,0.5,0.125,0.5,0.16666666666666666,0.75,0.25,,0.5,0.5,0.0,0.5,0.96,0.68,1,18
15661,936,ES,Spain,ES_936,58.0,2.0,1.0,1.0,4.0,1.0,1.0,2.0,0.4298,0.41087994,1.5009209,0.61669827,0.7,0.5,0.25,0.7,0.4444444444444444,0.25,0.25,0.5,0.5,0.16666666666666666,1.0,0.25,0.75,0.5,0.5,0.0,0.5,0.8,0.36,0,19
15662,938,ES,Spain,ES_938,55.0,1.0,2.0,1.0,,1.0,3.0,2.0,0.1627,0.12605102,1.5009209,0.18919261,0.8,0.0,0.75,0.2,0.6666666666666666,0.375,0.5,0.25,0.5,0.19999999999999998,1.0,0.0,0.25,0.5,0.0,0.5,0.0,0.8,0.4800000000000001,0,19
15663,940,ES,Spain,ES_940,30.0,2.0,4.0,2.0,4.0,1.0,3.0,2.0,0.298,0.22351418,1.5009209,0.3354771,0.4,1.0,0.25,0.5,0.0,0.25,0.625,0.25,0.75,0.21666666666666667,1.0,0.25,0.5,0.4,0.5,0.5,0.0,0.9199999999999999,0.2,0,19
15664,941,ES,Spain,ES_941,54.0,2.0,2.0,1.0,7.0,1.0,2.0,2.0,0.3666,0.343337,1.5009209,0.5153217,,0.625,0.25,0.4,0.3333333333333333,0.0,0.25,0.375,0.5,0.3833333333333333,1.0,,0.75,0.5,0.5,0.25,0.4,0.76,0.39999999999999997,2,17
15666,943,ES,Spain,ES_943,42.0,1.0,3.0,2.0,10.0,2.0,3.0,2.0,1.2051,1.0044395,1.5009209,1.5075842,0.5,0.625,0.0,0.4,0.1111111111111111,0.0,0.5,0.125,0.75,0.3,0.25,,0.25,0.5,0.5,0.0,0.0,0.8799999999999999,0.12000000000000002,1,18
15667,944,ES,Spain,ES_944,65.0,1.0,1.0,1.0,,1.0,5.0,2.0,1.4448,0.9236288,1.5009209,1.3862938,,0.625,0.5,0.8,1.0,0.125,0.25,0.625,0.25,0.0,1.0,0.0,0.5,0.1,0.0,0.0,0.4,0.8799999999999999,0.5599999999999999,1,18
15668,945,ES,Spain,ES_945,62.0,2.0,3.0,2.0,6.0,1.0,5.0,2.0,1.4448,1.443594,1.5009209,2.1667204,0.7,0.625,0.5,0.1,0.4444444444444444,0.625,0.625,0.25,0.5,0.2333333333333333,0.75,0.0,0.75,0.5,0.5,0.0,0.7,0.9199999999999999,0.24,0,19
15669,949,ES,Spain,ES_949,19.0,2.0,2.0,1.0,,2.0,3.0,2.0,1.4257,1.0302435,1.5009209,1.546314,0.5,0.5,0.0,0.1,0.4444444444444444,0.125,0.5,0.5,1.0,0.3166666666666666,1.0,0.0,0.0,0.2,0.0,1.0,0.6,0.72,0.36000000000000004,0,19
15670,950,ES,Spain,ES_950,66.0,1.0,1.0,1.0,3.0,1.0,3.0,2.0,1.1866,0.9257027,1.5009209,1.3894066,,0.0,1.0,0.7,0.6666666666666666,0.125,0.375,0.125,0.5,0.3,1.0,0.25,0.5,0.4,0.5,0.25,0.1,0.9199999999999999,0.4800000000000001,1,18
15671,951,ES,Spain,ES_951,64.0,1.0,1.0,1.0,,2.0,2.0,2.0,1.4233,1.3984818,1.5009209,2.0990107,0.4,0.625,0.0,0.8,0.6666666666666666,0.25,,0.25,0.5,0.2833333333333334,0.5,0.5,0.75,0.6,0.5,0.0,0.3,0.72,0.4400000000000001,1,18
15672,954,ES,Spain,ES_954,54.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,0.4298,0.44454917,1.5009209,0.66723317,0.4,0.625,0.25,0.3,0.3333333333333333,0.25,0.5,0.25,0.25,0.21666666666666667,0.75,0.25,0.25,0.8,0.0,0.25,0.2,0.8400000000000001,0.2,0,19
15673,955,ES,Spain,ES_955,26.0,1.0,3.0,2.0,,2.0,2.0,2.0,1.3414,1.2784907,1.5009209,1.9189134,0.5,0.625,0.25,0.5,0.3333333333333333,0.375,0.75,0.125,0.5,0.21666666666666667,1.0,0.25,0.25,0.4,1.0,0.5,0.1,0.8,0.27999999999999997,0,19
15674,958,ES,Spain,ES_958,35.0,2.0,5.0,3.0,9.0,2.0,3.0,2.0,0.1627,0.21950518,1.5009209,0.3294599,0.3,0.75,0.25,0.3,0.3333333333333333,0.25,0.25,0.25,0.5,0.13333333333333333,0.5,0.25,0.5,0.3,0.0,0.25,0.3,0.31999999999999995,0.5200000000000001,0,19
15675,960,ES,Spain,ES_960,33.0,2.0,5.0,3.0,9.0,1.0,2.0,2.0,0.6736,0.9500306,1.5009209,1.4259208,0.5,0.875,0.0,0.8,1.0,0.625,0.875,1.0,1.0,0.016666666666666666,1.0,0.25,0.25,0.5,0.5,0.25,0.5,0.8,0.36,0,19
15676,962,ES,Spain,ES_962,58.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.4415,1.2595787,1.5009209,1.890528,0.8,0.625,0.0,0.2,0.0,0.25,0.875,0.375,0.5,0.3333333333333333,1.0,0.0,0.25,0.5,0.0,0.0,0.2,1.0,0.6000000000000001,0,19
15680,966,ES,Spain,ES_966,22.0,1.0,2.0,1.0,3.0,2.0,2.0,2.0,0.4298,0.47448575,1.5009209,0.7121656,0.5,0.75,0.25,0.2,0.3333333333333333,0.125,0.375,0.625,0.5,0.09999999999999999,1.0,0.0,0.5,0.9,,,0.1,0.72,0.12000000000000002,2,17
15681,967,ES,Spain,ES_967,27.0,2.0,5.0,3.0,9.0,1.0,2.0,2.0,1.3414,2.1824465,1.5009209,3.2756796,0.7,0.75,0.0,0.8,0.6666666666666666,0.0,0.875,0.5,0.5,0.09999999999999999,0.75,0.25,0.25,0.7,0.0,0.0,0.9,0.6,0.4,0,19
15682,968,ES,Spain,ES_968,41.0,2.0,2.0,1.0,8.0,1.0,2.0,2.0,0.6736,0.6896817,1.5009209,1.0351577,0.5,0.5,0.0,0.8,0.6666666666666666,0.375,1.0,1.0,0.75,0.05000000000000001,0.75,0.25,0.75,0.7,,,0.4,0.8,0.24,2,17
15684,971,ES,Spain,ES_971,54.0,2.0,5.0,3.0,8.0,2.0,5.0,2.0,0.73,1.0767095,1.5009209,1.6160558,0.4,0.75,0.0,0.5,0.4444444444444444,0.375,0.5,0.25,0.5,0.19999999999999998,0.75,0.75,0.75,0.5,0.5,0.0,0.2,0.68,0.31999999999999995,0,19
15685,973,ES,Spain,ES_973,40.0,1.0,1.0,1.0,,1.0,2.0,2.0,0.6736,0.7616824,1.5009209,1.143225,0.5,0.625,0.25,0.2,0.6666666666666666,0.25,0.625,0.5,0.5,0.16666666666666666,0.75,0.5,0.25,0.4,0.0,1.0,0.1,0.6799999999999999,0.31999999999999995,0,19
15686,975,ES,Spain,ES_975,46.0,2.0,3.0,2.0,,1.0,5.0,2.0,1.4448,0.8628839,1.5009209,1.2951205,0.5,0.5,0.25,0.7,0.3333333333333333,0.375,0.5,0.25,0.5,0.18333333333333332,0.5,0.25,0.25,0.5,0.0,0.0,0.1,0.76,0.4,0,19
15688,978,ES,Spain,ES_978,29.0,2.0,5.0,3.0,6.0,1.0,4.0,2.0,1.6676,1.7736725,1.5009209,2.662142,0.5,0.875,0.0,0.3,,0.0,0.0,0.75,0.0,0.10000000000000002,0.75,0.0,0.5,0.6,0.0,,0.0,0.64,0.24,2,17
15689,980,ES,Spain,ES_980,59.0,1.0,2.0,1.0,4.0,2.0,4.0,2.0,1.2051,0.99510205,1.5009209,1.4935695,0.3,0.75,0.0,0.4,,0.25,0.625,1.0,0.25,0.0,0.75,0.25,0.25,0.5,0.0,0.5,1.0,0.9199999999999999,0.2,1,18
15690,981,ES,Spain,ES_981,49.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,1.32,1.5274779,1.5009209,2.2926235,,0.25,0.5,,0.6666666666666666,0.125,0.75,0.75,0.5,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.8400000000000001,0.6000000000000001,2,17
15693,987,ES,Spain,ES_987,37.0,1.0,2.0,1.0,7.0,1.0,2.0,1.0,1.1687,1.5258216,1.5009209,2.2901375,0.3,0.375,0.25,0.3,0.3333333333333333,0.375,0.5,0.25,0.25,0.2833333333333334,1.0,0.0,0.75,0.2,0.5,0.0,0.5,0.8,0.44000000000000006,0,19
15694,988,ES,Spain,ES_988,19.0,2.0,1.0,1.0,,2.0,5.0,2.0,0.9682,1.0762519,1.5009209,1.615369,0.4,0.5,0.25,0.2,0.0,0.375,0.75,0.5,0.0,0.15,0.25,0.25,0.25,0.5,0.5,0.5,0.4,0.6399999999999999,0.48,0,19
15695,989,ES,Spain,ES_989,77.0,2.0,1.0,1.0,2.0,2.0,3.0,2.0,1.0107,1.0298085,1.5009209,1.5456611,0.5,0.25,0.5,0.8,0.7777777777777777,0.25,0.5,0.5,0.75,0.3333333333333333,1.0,0.0,0.25,0.4,0.0,0.25,0.0,0.43999999999999995,0.5599999999999999,0,19
15697,991,ES,Spain,ES_991,41.0,2.0,2.0,1.0,,2.0,5.0,2.0,1.6676,1.2876105,1.5009209,1.9326016,,1.0,0.0,0.5,0.6666666666666666,0.375,0.5,0.625,0.5,0.0,1.0,0.0,0.25,1.0,0.0,0.0,0.4,0.8800000000000001,0.36,1,18
15698,992,ES,Spain,ES_992,77.0,2.0,1.0,1.0,2.0,1.0,5.0,2.0,1.4448,1.1396911,1.5009209,1.7105862,,0.5,0.25,0.1,1.0,0.125,0.625,0.375,0.5,0.0,0.75,0.25,0.25,0.7,0.0,0.0,0.2,0.8800000000000001,0.4800000000000001,1,18
15699,994,ES,Spain,ES_994,30.0,2.0,5.0,3.0,,1.0,3.0,2.0,0.4229,1.1281633,1.5009209,1.6932839,0.5,0.875,0.0,0.3,0.0,0.25,0.5,0.375,0.0,0.15000000000000002,0.25,,0.5,0.4,0.0,0.0,0.0,0.56,0.31999999999999995,1,18
15700,995,ES,Spain,ES_995,41.0,1.0,4.0,2.0,,1.0,3.0,2.0,1.288,1.1360112,1.5009209,1.705063,0.8,0.375,0.25,0.4,0.3333333333333333,0.25,0.75,0.25,0.25,0.26666666666666666,0.75,0.0,0.25,0.5,0.0,0.75,0.4,0.8400000000000001,0.36,0,19
15701,996,ES,Spain,ES_996,72.0,2.0,1.0,1.0,5.0,1.0,3.0,2.0,1.4257,1.1246246,1.5009209,1.6879725,0.5,0.5,0.25,0.5,0.6666666666666666,0.25,,0.125,0.5,0.11666666666666665,0.75,0.0,0.25,0.3,0.0,0.0,0.3,0.9199999999999999,0.5600000000000002,1,18
15702,997,ES,Spain,ES_997,69.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0268,1.3945863,1.5009209,2.0931637,0.8,0.375,0.5,0.0,0.1111111111111111,0.375,,0.5,0.75,0.2833333333333334,0.75,0.25,0.5,0.5,0.0,0.25,0.0,0.76,0.32,1,18
15703,998,ES,Spain,ES_998,46.0,2.0,4.0,2.0,,1.0,3.0,2.0,0.7545,0.5970235,1.5009209,0.896085,0.5,0.625,0.0,0.3,0.6666666666666666,0.5,,0.625,0.5,0.15,0.75,0.25,0.5,0.5,0.5,0.0,0.2,0.8799999999999999,0.4,1,18
15704,1001,ES,Spain,ES_1001,21.0,2.0,3.0,2.0,8.0,2.0,3.0,2.0,1.2198,1.1538403,1.5009209,1.731823,0.5,1.0,0.0,0.1,0.3333333333333333,0.125,0.625,0.25,0.75,0.19999999999999998,1.0,0.0,0.25,0.6,0.0,0.75,0.1,0.68,0.32,0,19
15705,1002,ES,Spain,ES_1002,61.0,1.0,2.0,1.0,,1.0,2.0,2.0,1.4415,1.2595787,1.5009209,1.890528,0.3,0.5,0.5,0.1,0.5555555555555555,0.75,0.5,0.75,0.5,0.16666666666666666,1.0,0.25,0.75,0.4,0.0,0.0,0.1,0.8400000000000001,0.2,0,19
15706,1004,ES,Spain,ES_1004,27.0,2.0,4.0,2.0,9.0,2.0,4.0,2.0,1.0107,0.80797285,1.5009209,1.2127033,0.6,1.0,0.0,0.4,0.6666666666666666,0.5,0.625,0.375,0.75,0.09999999999999999,0.75,0.0,0.75,0.8,0.5,0.25,0.0,0.48,0.24,0,19
15707,1005,ES,Spain,ES_1005,37.0,2.0,2.0,1.0,,2.0,2.0,2.0,0.7545,0.77251315,1.5009209,1.1594812,,0.75,0.0,0.8,0.8888888888888888,0.125,0.75,0.625,1.0,0.2333333333333333,0.75,0.25,0.25,,0.0,0.25,0.2,0.7200000000000001,0.24,2,17
15708,1007,ES,Spain,ES_1007,36.0,1.0,4.0,2.0,7.0,1.0,2.0,2.0,0.4298,0.33610997,1.5009209,0.50447446,0.7,0.5,0.25,0.4,0.3333333333333333,0.375,0.375,0.5,0.5,0.4166666666666666,1.0,0.5,0.75,0.5,0.5,0.25,0.4,0.6400000000000001,0.2,0,19
15709,1008,ES,Spain,ES_1008,28.0,1.0,3.0,2.0,3.0,2.0,4.0,2.0,0.3666,0.2770534,1.5009209,0.4158352,0.3,0.875,0.0,0.4,0.3333333333333333,0.125,0.25,0.375,0.5,0.16666666666666666,0.75,0.25,0.5,0.2,0.5,0.5,0.5,0.6,0.2,0,19
15710,1012,ES,Spain,ES_1012,26.0,1.0,5.0,3.0,,1.0,5.0,2.0,1.4448,2.5919657,1.5009209,3.8903353,,0.625,0.25,0.7,1.0,0.25,0.75,0.5,0.0,0.18333333333333335,1.0,0.25,1.0,0.2,0.0,0.0,0.4,0.8400000000000001,0.24000000000000005,1,18
15711,1013,ES,Spain,ES_1013,42.0,2.0,5.0,3.0,6.0,1.0,2.0,2.0,1.32,1.9924102,1.5009209,2.9904501,0.3,0.625,0.0,0.8,1.0,0.125,0.875,1.0,0.5,0.09999999999999999,1.0,0.0,0.5,0.8,0.0,0.5,0.2,1.0,0.2,0,19
15719,1028,ES,Spain,ES_1028,38.0,2.0,4.0,2.0,3.0,1.0,4.0,2.0,0.1627,0.11776094,1.5009209,0.17674986,0.5,0.5,0.25,0.2,0.5555555555555555,0.25,0.375,0.75,0.5,0.18333333333333335,0.75,0.25,0.5,0.6,0.0,0.5,0.7,0.64,0.4,0,19
15722,1031,ES,Spain,ES_1031,19.0,2.0,3.0,2.0,,1.0,2.0,2.0,1.3414,1.2688649,1.5009209,1.9044658,0.5,0.875,0.0,0.6,0.3333333333333333,0.25,,0.25,0.25,0.31666666666666665,0.75,0.0,0.0,,0.0,0.0,0.0,0.72,0.2,2,17
15723,1032,ES,Spain,ES_1032,72.0,2.0,1.0,1.0,3.0,1.0,2.0,2.0,0.4298,0.41087994,1.5009209,0.61669827,0.7,0.5,0.75,0.5,0.6666666666666666,0.25,0.375,0.5,,0.19999999999999998,0.75,0.25,0.5,0.7,0.5,0.0,0.3,0.68,0.7200000000000001,1,18
15724,1034,ES,Spain,ES_1034,45.0,2.0,2.0,1.0,,1.0,2.0,2.0,1.6064,1.241403,1.5009209,1.8632476,0.3,0.875,0.0,0.7,0.6666666666666666,0.125,0.375,0.25,0.5,0.08333333333333333,1.0,0.5,0.75,0.5,0.0,0.0,0.2,0.8,0.4,0,19
15727,1038,ES,Spain,ES_1038,33.0,2.0,3.0,2.0,6.0,2.0,5.0,2.0,1.4448,0.8941852,1.5009209,1.3421012,0.3,0.875,0.0,0.4,0.3333333333333333,0.25,,0.0,0.5,0.016666666666666666,0.5,0.5,1.0,0.5,0.0,0.5,0.0,0.7200000000000001,0.16,1,18
15728,1039,ES,Spain,ES_1039,77.0,2.0,1.0,1.0,,1.0,3.0,2.0,0.9682,1.1738569,1.5009209,1.7618663,0.5,0.375,0.75,,0.6666666666666666,0.25,,0.375,0.75,0.2333333333333334,0.75,0.25,0.5,0.3,0.0,0.0,0.3,0.76,0.43999999999999995,2,17
15729,1041,ES,Spain,ES_1041,69.0,2.0,1.0,1.0,4.0,1.0,5.0,2.0,1.4448,1.1396911,1.5009209,1.7105862,0.5,0.5,0.25,0.6,0.4444444444444444,0.375,0.5,0.25,0.5,0.10000000000000002,0.75,0.25,0.25,0.2,0.0,1.0,0.2,0.8400000000000001,0.44000000000000006,0,19
15730,1043,ES,Spain,ES_1043,73.0,1.0,2.0,1.0,,1.0,2.0,2.0,0.6736,0.5705312,1.5009209,0.85632217,0.5,0.625,1.0,0.5,0.6666666666666666,0.0,0.5,0.625,0.5,0.13333333333333333,1.0,0.0,1.0,,0.0,0.0,0.0,1.0,0.24,1,18
15731,1045,ES,Spain,ES_1045,81.0,1.0,1.0,1.0,4.0,1.0,4.0,2.0,1.2051,0.99510205,1.5009209,1.4935695,0.2,0.25,0.25,0.4,0.6666666666666666,0.25,0.625,1.0,0.5,0.21666666666666665,1.0,0.25,,,0.0,0.0,1.0,0.8800000000000001,0.16,2,17
15733,1049,ES,Spain,ES_1049,27.0,2.0,2.0,1.0,3.0,1.0,2.0,2.0,1.4777,1.4607819,1.5009209,2.1925182,0.5,0.75,0.25,0.4,0.6666666666666666,0.375,0.5,0.375,0.5,0.25,0.75,0.0,0.5,0.5,0.5,0.0,0.2,0.6799999999999999,0.36,0,19
15734,1050,ES,Spain,ES_1050,38.0,2.0,3.0,2.0,5.0,1.0,5.0,2.0,1.288,1.0514325,1.5009209,1.578117,1.0,0.75,0.0,0.8,0.6666666666666666,0.25,0.75,0.25,0.5,0.35000000000000003,0.75,0.25,0.5,0.5,0.0,0.5,0.6,0.8799999999999999,0.32,0,19
15735,1051,ES,Spain,ES_1051,52.0,1.0,4.0,2.0,9.0,2.0,4.0,2.0,1.3763,0.8880941,1.5009209,1.332959,0.9,0.5,0.5,1.0,0.6666666666666666,0.25,0.875,0.375,0.5,0.39999999999999997,0.75,0.0,0.5,0.7,0.0,0.0,0.2,0.8800000000000001,0.36,0,19
15736,1052,ES,Spain,ES_1052,72.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.4415,1.5542289,1.5009209,2.3327746,0.8,0.5,0.25,0.1,0.3333333333333333,0.0,1.0,0.25,0.5,0.11666666666666668,1.0,0.0,0.75,0.5,0.0,0.0,0.2,0.9199999999999999,0.4800000000000001,0,19
